timestamp,Conductividad DAF,Flujo Parshall 01 entrada a Ecualizador 1,Flujo de envío a DAF,Nivel Ecualizador 1 (Tk 30m3),Nivel Ecualizador 2 (Tk 250m3),Temperatura DAF,pH Clarificado DAF (Tk 80m3),pH Ecualizador 2 (Tk 250m3),pH coagulación entrada DAF,pH entrada a Ecualizador 2 (Tk 250m3),pH salida a Parshall 02,Nivel Clarificado DAF (Tk 80m3),pH entrada a Ecualizador 1,Turbidez salida DAF,pH salida y control Ecualizador 1,planta1_activa
2025-05-22T22:19:00-04:00,500.0,6.0416669845581055,0.0759548619389534,80.0,23.356481552124023,0.0,6.904803276062012,0.0,7.07139778137207,4.667172908782959,9.4609375,12.633462905883787,0.0,0.4340277910232544,8.674235343933105,False
2025-05-22T22:20:00-04:00,500.0,6.243055820465088,0.108506940305233,80.0,23.359375,0.0,6.892144203186035,0.0,7.071904182434082,4.666160106658936,8.820810317993164,12.633462905883787,0.0,0.4340277910232544,8.905879974365234,False
2025-05-22T22:21:00-04:00,500.0,6.847221851348877,0.1193576380610466,80.0,23.33333396911621,0.0,6.890625,0.0,7.070384502410889,4.6717305183410645,9.416377067565918,12.666015625,0.0,0.7233796119689941,8.879548072814941,False
2025-05-22T22:22:00-04:00,500.0,7.325520992279053,0.1302083283662796,80.0,23.359375,0.0,6.8729023933410645,0.0,7.071904182434082,4.670211315155029,9.36776638031006,12.672525405883787,0.0,1.4467592239379885,9.47309112548828,False
2025-05-22T22:23:00-04:00,500.0,8.28211784362793,0.1627604216337204,80.0,23.370948791503903,0.0,6.885055065155029,0.0,7.070384502410889,4.6666669845581055,9.359663963317873,12.669270515441896,0.0,0.7233796119689941,8.8086576461792,False
2025-05-22T22:24:00-04:00,500.0,9.515625,0.086805559694767,80.0,23.36516189575196,0.0,6.896701812744141,0.0,7.072410583496094,4.671223640441895,8.70738410949707,12.688802719116213,0.0,1.4467592239379885,9.404224395751951,False
2025-05-22T22:25:00-04:00,500.0,10.22048568725586,0.086805559694767,80.0,23.33333396911621,0.0,6.8678388595581055,0.0,7.069878101348877,4.671223640441895,8.711435317993164,12.669270515441896,0.0,1.012731432914734,8.731689453125,False
2025-05-22T22:27:00-04:00,500.0,10.396700859069824,0.0651041641831398,80.0,23.370948791503903,0.0,6.885055065155029,0.0,7.069372177124023,4.672236919403076,9.359663963317873,12.652995109558104,0.0,1.012731432914734,9.331307411193848,False
2025-05-22T22:28:00-04:00,500.0,10.44704818725586,0.086805559694767,80.0,23.373842239379883,0.0,6.862774848937988,0.0,7.07139778137207,4.676287651062012,9.365740776062012,12.623697280883787,0.0,0.8680555820465088,8.674976348876953,False
2025-05-22T22:29:00-04:00,500.0,9.96875,0.0813802052289247,80.0,23.33333301544189,0.0,6.877459526062012,0.0,7.071144342422485,4.672236680984497,8.807644367218018,12.692057132720947,0.0,0.6510416641831398,8.960607528686523,False
2025-05-22T22:30:00-04:00,500.0,9.314236640930176,0.1302083283662796,80.0,23.373842239379883,0.0,6.901764869689941,0.0,7.068865776062012,4.670211315155029,8.916007041931152,12.711587905883787,0.0,1.012731432914734,9.256365776062012,False
2025-05-22T22:31:00-04:00,500.0,9.41493034362793,0.0651041641831398,80.0,23.356481552124023,0.0,6.853660106658936,0.0,7.069372177124023,4.667679309844971,9.57638931274414,12.646484375,0.0,0.4340277910232544,9.2421875,False
