timestamp,Nivel Clarificado DAF (Tk 80m3),Nivel Ecualizador 2 (Tk 250m3),pH Ecualizador 2 (Tk 250m3),planta1_activa
2025-05-22T22:10:00-04:00,12.623697280883787,23.35069465637207,0.0,False
2025-05-22T22:11:00-04:00,12.731120109558104,23.35069465637207,0.0,False
2025-05-22T22:12:00-04:00,12.6953125,23.359375,0.0,False
2025-05-22T22:17:00-04:00,12.705078125,23.356481552124023,0.0,False
2025-05-22T22:18:00-04:00,12.636717796325684,23.36516189575196,0.0,False
2025-05-22T22:19:00-04:00,12.633462905883787,23.356481552124023,0.0,False
2025-05-22T22:20:00-04:00,12.633462905883787,23.359375,0.0,False
2025-05-22T22:21:00-04:00,12.666015625,23.33333396911621,0.0,False
2025-05-22T22:22:00-04:00,12.672525405883787,23.359375,0.0,False
2025-05-22T22:23:00-04:00,12.669270515441896,23.370948791503903,0.0,False
2025-05-22T22:24:00-04:00,12.688802719116213,23.36516189575196,0.0,False
2025-05-22T22:25:00-04:00,12.669270515441896,23.33333396911621,0.0,False
2025-05-22T22:27:00-04:00,12.652995109558104,23.370948791503903,0.0,False
2025-05-22T22:28:00-04:00,12.623697280883787,23.373842239379883,0.0,False
2025-05-22T22:29:00-04:00,12.692057132720947,23.33333301544189,0.0,False
2025-05-22T22:30:00-04:00,12.711587905883787,23.373842239379883,0.0,False
2025-05-22T22:31:00-04:00,12.646484375,23.356481552124023,0.0,False
2025-05-22T22:32:00-04:00,12.646484375,23.373842239379883,0.0,False
2025-05-22T22:33:00-04:00,12.71484375,23.359375,0.0,False
2025-05-22T22:34:00-04:00,12.688802719116213,23.336227416992188,0.0,False
2025-05-22T22:35:00-04:00,12.636717796325684,23.37673568725586,0.0,False
2025-05-22T22:36:00-04:00,12.636717796325684,23.370948791503903,0.0,False
2025-05-22T22:37:00-04:00,12.639974594116213,23.34201431274414,0.0,False
2025-05-22T22:38:00-04:00,12.672525405883787,23.33333396911621,0.0,False
2025-05-22T22:39:00-04:00,12.672525405883787,23.35069465637207,0.0,False
2025-05-22T22:40:00-04:00,12.701823234558104,23.356481552124023,0.0,False
2025-05-22T22:41:00-04:00,12.591146469116213,23.347801208496094,0.0,False
2025-05-22T22:42:00-04:00,12.607421875,23.34490776062012,0.0,False
2025-05-22T22:43:00-04:00,12.711587905883787,23.34490776062012,0.0,False
2025-05-22T22:44:00-04:00,12.630208015441896,23.321760177612305,0.0,False
2025-05-22T22:45:00-04:00,12.662760734558104,23.34490776062012,0.0,False
2025-05-22T22:46:00-04:00,12.685546875,23.33333396911621,0.0,False
2025-05-22T22:47:00-04:00,12.71484375,23.370948791503903,0.0,False
2025-05-22T22:48:00-04:00,12.662760734558104,23.370948791503903,0.0,False
2025-05-22T22:49:00-04:00,12.672525405883787,23.359375,0.0,False
2025-05-22T22:50:00-04:00,12.6953125,23.370948791503903,0.0,False
2025-05-22T22:51:00-04:00,12.666015625,23.362268447875977,0.0,False
2025-05-22T22:53:00-04:00,12.779948234558104,23.35069465637207,0.0,False
2025-05-22T22:54:00-04:00,12.734375,23.34201431274414,0.0,False
2025-05-22T22:55:00-04:00,12.71484375,23.330440521240234,0.0,False
2025-05-22T22:56:00-04:00,12.685546875,23.34201431274414,0.0,False
2025-05-22T22:57:00-04:00,12.679037094116213,23.373842239379883,0.0,False
2025-05-22T22:58:00-04:00,12.688802719116213,23.336227416992188,0.0,False
2025-05-22T22:59:00-04:00,12.669270515441896,23.356481552124023,0.0,False
2025-05-22T23:00:00-04:00,12.679037094116213,23.359375,0.0,False
2025-05-22T23:01:00-04:00,12.701823234558104,23.356481552124023,0.0,False
2025-05-22T23:02:00-04:00,12.727865219116213,23.373842239379883,0.0,False
2025-05-22T23:03:00-04:00,12.620442390441896,23.359375,0.0,False
2025-05-22T23:04:00-04:00,12.649739265441896,23.33333396911621,0.0,False
2025-05-22T23:05:00-04:00,12.652995109558104,23.347801208496094,0.0,False
2025-05-22T23:06:00-04:00,12.672525405883787,23.370948791503903,0.0,False
2025-05-22T23:07:00-04:00,12.636717796325684,23.35069465637207,0.0,False
2025-05-22T23:08:00-04:00,12.6953125,23.356481552124023,0.0,False
2025-05-22T23:09:00-04:00,12.591146469116213,23.35069465637207,0.0,False
2025-05-22T23:10:00-04:00,12.718098640441896,23.34201431274414,0.0,False
2025-05-22T23:11:00-04:00,12.666015625,23.36516189575196,0.0,False
2025-05-22T23:12:00-04:00,12.685546875,23.35069465637207,0.0,False
2025-05-22T23:13:00-04:00,12.698567390441896,23.35069465637207,0.0,False
2025-05-22T23:14:00-04:00,12.705078125,23.356481552124023,0.0,False
2025-05-22T23:16:00-04:00,12.688802719116213,23.362268447875977,0.0,False
2025-05-22T23:17:00-04:00,12.727865219116213,23.36516189575196,0.0,False
2025-05-22T23:18:00-04:00,12.688802719116213,23.347801208496094,0.0,False
2025-05-22T23:19:00-04:00,12.701823234558104,23.356481552124023,0.0,False
2025-05-22T23:20:00-04:00,12.666015625,23.373842239379883,0.0,False
2025-05-22T23:21:00-04:00,12.688802719116213,23.330440521240234,0.0,False
2025-05-22T23:22:00-04:00,12.727865219116213,23.373842239379883,0.0,False
2025-05-22T23:23:00-04:00,12.701823234558104,23.32754707336425,0.0,False
2025-05-22T23:24:00-04:00,12.737629890441896,23.34201431274414,0.0,False
2025-05-22T23:25:00-04:00,12.721353530883787,23.37673568725586,0.0,False
2025-05-22T23:26:00-04:00,12.711587905883787,23.336227416992188,0.0,False
2025-05-22T23:27:00-04:00,12.666015625,23.38541603088379,0.0,False
2025-05-22T23:28:00-04:00,12.718098640441896,23.34490776062012,0.0,False
2025-05-22T23:29:00-04:00,12.688802719116213,23.362268447875977,0.0,False
2025-05-22T23:30:00-04:00,12.688802719116213,23.362268447875977,0.0,False
2025-05-22T23:31:00-04:00,12.705078125,23.347801208496094,0.0,False
2025-05-22T23:32:00-04:00,12.688802719116213,23.32754707336425,0.0,False
2025-05-22T23:33:00-04:00,12.705078125,23.34201431274414,0.0,False
2025-05-22T23:34:00-04:00,12.669270515441896,23.35069465637207,0.0,False
2025-05-22T23:35:00-04:00,12.718098640441896,23.38541603088379,0.0,False
2025-05-22T23:36:00-04:00,12.639974594116213,23.370948791503903,0.0,False
2025-05-22T23:37:00-04:00,12.669270515441896,23.356481552124023,0.0,False
2025-05-22T23:38:00-04:00,12.682291984558104,23.34490776062012,0.0,False
2025-05-22T23:40:00-04:00,12.721353530883787,23.36516189575196,0.0,False
2025-05-22T23:41:00-04:00,12.652995109558104,23.356481552124023,0.0,False
2025-05-22T23:42:00-04:00,12.701823234558104,23.35069465637207,0.0,False
2025-05-22T23:43:00-04:00,12.666015625,23.373842239379883,0.0,False
2025-05-22T23:44:00-04:00,12.698567390441896,23.38541603088379,0.0,False
2025-05-22T23:45:00-04:00,12.669270515441896,23.336227416992188,0.0,False
2025-05-22T23:46:00-04:00,12.639974594116213,23.34490776062012,0.0,False
2025-05-22T23:47:00-04:00,12.65625,23.347801208496094,0.0,False
2025-05-22T23:48:00-04:00,12.721353530883787,23.34490776062012,0.0,False
2025-05-22T23:49:00-04:00,12.721353530883787,23.36516189575196,0.0,False
2025-05-22T23:50:00-04:00,12.666015625,23.362268447875977,0.0,False
2025-05-22T23:51:00-04:00,12.65625,23.370948791503903,0.0,False
2025-05-22T23:52:00-04:00,12.669270515441896,23.35069465637207,0.0,False
2025-05-22T23:53:00-04:00,12.763672828674316,23.356481552124023,0.0,False
2025-05-22T23:54:00-04:00,12.685546875,23.37962913513184,0.0,False
2025-05-22T23:55:00-04:00,12.688802719116213,23.370948791503903,0.0,False
2025-05-22T23:56:00-04:00,12.636717796325684,23.35069465637207,0.0,False
2025-05-22T23:57:00-04:00,12.669270515441896,23.37673568725586,0.0,False
2025-05-22T23:58:00-04:00,12.646484375,23.359375,0.0,False
2025-05-22T23:59:00-04:00,12.646484375,23.373842239379883,0.0,False
2025-05-23T00:00:00-04:00,12.65625,23.37673568725586,0.0,False
2025-05-23T00:01:00-04:00,12.65625,23.34490776062012,0.0,False
2025-05-23T00:03:00-04:00,12.666015625,23.359375,0.0,False
2025-05-23T00:04:00-04:00,12.646484375,23.36516189575196,0.0,False
2025-05-23T00:05:00-04:00,12.65625,23.347801208496094,0.0,False
2025-05-23T00:06:00-04:00,12.6953125,23.362268447875977,0.0,False
2025-05-23T00:07:00-04:00,12.662760734558104,23.356481552124023,0.0,False
2025-05-23T00:08:00-04:00,12.662760734558104,23.37673568725586,0.0,False
2025-05-23T00:09:00-04:00,12.652995109558104,23.36516189575196,0.0,False
2025-05-23T00:10:00-04:00,12.672525405883787,23.347801208496094,0.0,False
2025-05-23T00:11:00-04:00,12.633462905883787,23.391202926635746,0.0,False
2025-05-23T00:12:00-04:00,12.685546875,23.359375,0.0,False
2025-05-23T00:13:00-04:00,12.652995109558104,23.37673568725586,0.0,False
2025-05-23T00:14:00-04:00,12.682291984558104,23.362268447875977,0.0,False
2025-05-23T00:15:00-04:00,12.672525405883787,23.373842239379883,0.0,False
2025-05-23T00:16:00-04:00,12.711587905883787,23.33333396911621,0.0,False
2025-05-23T00:17:00-04:00,12.636717796325684,23.347801208496094,0.0,False
2025-05-23T00:18:00-04:00,12.698567390441896,23.359375,0.0,False
2025-05-23T00:19:00-04:00,12.679037094116213,23.330440521240234,0.0,False
2025-05-23T00:20:00-04:00,12.652995109558104,23.362268447875977,0.0,False
2025-05-23T00:21:00-04:00,12.669270515441896,23.36516189575196,0.0,False
2025-05-23T00:22:00-04:00,12.718098640441896,23.37673568725586,0.0,False
2025-05-23T00:23:00-04:00,12.662760734558104,23.35069465637207,0.0,False
2025-05-23T00:24:00-04:00,12.636717796325684,23.36516189575196,0.0,False
2025-05-23T00:26:00-04:00,12.65625,23.36516189575196,0.0,False
2025-05-23T00:27:00-04:00,12.734375,23.37673568725586,0.0,False
2025-05-23T00:28:00-04:00,12.721353530883787,23.362268447875977,0.0,False
2025-05-23T00:29:00-04:00,12.679037094116213,23.373842239379883,0.0,False
2025-05-23T00:30:00-04:00,12.639974594116213,23.362268447875977,0.0,False
2025-05-23T00:31:00-04:00,12.65625,23.37962913513184,0.0,False
2025-05-23T00:32:00-04:00,12.65625,23.356481552124023,0.0,False
2025-05-23T00:33:00-04:00,12.679037094116213,23.362268447875977,0.0,False
2025-05-23T00:34:00-04:00,12.636717796325684,23.391202926635746,0.0,False
2025-05-23T00:35:00-04:00,12.662760734558104,23.370948791503903,0.0,False
2025-05-23T00:36:00-04:00,12.639974594116213,23.38541603088379,0.0,False
2025-05-23T00:37:00-04:00,12.662760734558104,23.37962913513184,0.0,False
2025-05-23T00:38:00-04:00,12.669270515441896,23.359375,0.0,False
2025-05-23T00:39:00-04:00,12.666015625,23.359375,0.0,False
2025-05-23T00:40:00-04:00,12.679037094116213,23.38541603088379,0.0,False
2025-05-23T00:41:00-04:00,12.6953125,23.34490776062012,0.0,False
2025-05-23T00:42:00-04:00,12.662760734558104,23.34201431274414,0.0,False
2025-05-23T00:43:00-04:00,12.705078125,23.36516189575196,0.0,False
2025-05-23T00:44:00-04:00,12.698567390441896,23.347801208496094,0.0,False
2025-05-23T00:45:00-04:00,12.705078125,23.370948791503903,0.0,False
2025-05-23T00:46:00-04:00,12.662760734558104,23.38541603088379,0.0,False
2025-05-23T00:47:00-04:00,12.711587905883787,23.362268447875977,0.0,False
2025-05-23T00:49:00-04:00,12.731120109558104,23.391202926635746,0.0,False
2025-05-23T00:50:00-04:00,12.71484375,23.370948791503903,0.0,False
2025-05-23T00:51:00-04:00,12.682291984558104,23.33333396911621,0.0,False
2025-05-23T00:52:00-04:00,12.672525405883787,23.37962913513184,0.0,False
2025-05-23T00:53:00-04:00,12.766927719116213,23.38541603088379,0.0,False
2025-05-23T00:54:00-04:00,12.744140625,23.370948791503903,0.0,False
2025-05-23T00:55:00-04:00,12.71484375,23.362268447875977,0.0,False
2025-05-23T00:56:00-04:00,12.766927719116213,23.34201431274414,0.0,False
2025-05-23T00:57:00-04:00,12.718098640441896,23.370948791503903,0.0,False
2025-05-23T00:58:00-04:00,12.701823234558104,23.35069465637207,0.0,False
2025-05-23T00:59:00-04:00,12.685546875,23.370948791503903,0.0,False
2025-05-23T01:00:00-04:00,12.672525405883787,23.330440521240234,0.0,False
2025-05-23T01:01:00-04:00,12.711587905883787,23.362268447875977,0.0,False
2025-05-23T01:02:00-04:00,12.718098640441896,23.347801208496094,0.0,False
2025-05-23T01:03:00-04:00,12.669270515441896,23.38830947875977,0.0,False
2025-05-23T01:04:00-04:00,12.711587905883787,23.373842239379883,0.0,False
2025-05-23T01:05:00-04:00,12.721353530883787,23.347801208496094,0.0,False
2025-05-23T01:06:00-04:00,12.666015625,23.391202926635746,0.0,False
2025-05-23T01:07:00-04:00,12.688802719116213,23.347801208496094,0.0,False
2025-05-23T01:08:00-04:00,12.6953125,23.330440521240234,0.0,False
2025-05-23T01:09:00-04:00,12.6953125,23.33333396911621,0.0,False
2025-05-23T01:11:00-04:00,12.682291984558104,23.36516189575196,0.0,False
2025-05-23T01:12:00-04:00,12.6953125,23.37673568725586,0.0,False
2025-05-23T01:13:00-04:00,12.666015625,23.370948791503903,0.0,False
2025-05-23T01:14:00-04:00,12.65625,23.359375,0.0,False
2025-05-23T01:15:00-04:00,12.662760734558104,23.347801208496094,0.0,False
2025-05-23T01:16:00-04:00,12.6953125,23.370948791503903,0.0,False
2025-05-23T01:17:00-04:00,12.698567390441896,23.36516189575196,0.0,False
2025-05-23T01:18:00-04:00,12.672525405883787,23.359375,0.0,False
2025-05-23T01:19:00-04:00,12.662760734558104,23.362268447875977,0.0,False
2025-05-23T01:20:00-04:00,12.688802719116213,23.36516189575196,0.0,False
2025-05-23T01:21:00-04:00,12.65625,23.38830947875977,0.0,False
2025-05-23T01:22:00-04:00,12.639974594116213,23.35069465637207,0.0,False
2025-05-23T01:23:00-04:00,12.688802719116213,23.362268447875977,0.0,False
2025-05-23T01:24:00-04:00,12.636717796325684,23.35069465637207,0.0,False
2025-05-23T01:25:00-04:00,12.630208015441896,23.347801208496094,0.0,False
2025-05-23T01:26:00-04:00,12.6953125,23.36516189575196,0.0,False
2025-05-23T01:27:00-04:00,12.662760734558104,23.373842239379883,0.0,False
2025-05-23T01:28:00-04:00,12.633462905883787,23.356481552124023,0.0,False
2025-05-23T01:29:00-04:00,12.682291984558104,23.370948791503903,0.0,False
2025-05-23T01:30:00-04:00,12.633462905883787,23.36516189575196,0.0,False
2025-05-23T01:31:00-04:00,12.672525405883787,23.370948791503903,0.0,False
2025-05-23T01:32:00-04:00,12.646484375,23.391202926635746,0.0,False
2025-05-23T01:33:00-04:00,12.65625,23.356481552124023,0.0,False
2025-05-23T01:35:00-04:00,12.65625,23.38541603088379,0.0,False
2025-05-23T01:36:00-04:00,12.688802719116213,23.391202926635746,0.0,False
2025-05-23T01:37:00-04:00,12.71484375,23.370948791503903,0.0,False
2025-05-23T01:38:00-04:00,12.701823234558104,23.38830947875977,0.0,False
2025-05-23T01:39:00-04:00,12.652995109558104,23.370948791503903,0.0,False
2025-05-23T01:40:00-04:00,12.662760734558104,23.34490776062012,0.0,False
2025-05-23T01:41:00-04:00,12.721353530883787,23.34201431274414,0.0,False
2025-05-23T01:42:00-04:00,12.652995109558104,23.399885177612305,0.0,False
2025-05-23T01:43:00-04:00,12.698567390441896,23.362268447875977,0.0,False
2025-05-23T01:44:00-04:00,12.613932609558104,23.370948791503903,0.0,False
2025-05-23T01:45:00-04:00,12.685546875,23.391202926635746,0.0,False
2025-05-23T01:46:00-04:00,12.669270515441896,23.37673568725586,0.0,False
2025-05-23T01:47:00-04:00,12.705078125,23.37962913513184,0.0,False
2025-05-23T01:48:00-04:00,12.646484375,23.38541603088379,0.0,False
2025-05-23T01:49:00-04:00,12.630208015441896,23.373842239379883,0.0,False
2025-05-23T01:50:00-04:00,12.623697280883787,23.37673568725586,0.0,False
2025-05-23T01:51:00-04:00,12.633462905883787,23.37673568725586,0.0,False
2025-05-23T01:52:00-04:00,12.630208015441896,23.373842239379883,0.0,False
2025-05-23T01:53:00-04:00,12.646484375,23.359375,0.0,False
2025-05-23T01:54:00-04:00,12.639974594116213,23.373842239379883,0.0,False
2025-05-23T01:55:00-04:00,12.636717796325684,23.359375,0.0,False
2025-05-23T01:56:00-04:00,12.604166984558104,23.37673568725586,0.0,False
2025-05-23T01:58:00-04:00,12.591146469116213,23.36516189575196,0.0,False
2025-05-23T01:59:00-04:00,12.639974594116213,23.399885177612305,0.0,False
2025-05-23T02:00:00-04:00,12.688802719116213,23.356481552124023,0.0,False
2025-05-23T02:01:00-04:00,12.646484375,23.347801208496094,0.0,False
2025-05-23T02:02:00-04:00,12.623697280883787,23.36516189575196,0.0,False
2025-05-23T02:03:00-04:00,12.711587905883787,23.391202926635746,0.0,False
2025-05-23T02:04:00-04:00,12.652995109558104,23.373842239379883,0.0,False
2025-05-23T02:05:00-04:00,12.6953125,23.391202926635746,0.0,False
2025-05-23T02:06:00-04:00,12.6171875,23.40277862548828,0.0,False
2025-05-23T02:07:00-04:00,12.649739265441896,23.38541603088379,0.0,False
2025-05-23T02:08:00-04:00,12.679037094116213,23.399885177612305,0.0,False
2025-05-23T02:09:00-04:00,12.662760734558104,23.347801208496094,0.0,False
2025-05-23T02:10:00-04:00,12.669270515441896,23.370948791503903,0.0,False
2025-05-23T02:11:00-04:00,12.639974594116213,23.33333396911621,0.0,False
2025-05-23T02:12:00-04:00,12.679037094116213,23.38830947875977,0.0,False
2025-05-23T02:13:00-04:00,12.662760734558104,23.38541603088379,0.0,False
2025-05-23T02:14:00-04:00,12.682291984558104,23.347801208496094,0.0,False
2025-05-23T02:15:00-04:00,12.639974594116213,23.362268447875977,0.0,False
2025-05-23T02:16:00-04:00,12.688802719116213,23.36516189575196,0.0,False
2025-05-23T02:17:00-04:00,12.652995109558104,23.38830947875977,0.0,False
2025-05-23T02:18:00-04:00,12.623697280883787,23.373842239379883,0.0,False
2025-05-23T02:19:00-04:00,12.721353530883787,23.37673568725586,0.0,False
2025-05-23T02:20:00-04:00,,,,False
2025-05-23T02:21:00-04:00,12.682291984558104,23.34201431274414,0.0,False
2025-05-23T02:22:00-04:00,12.750651359558104,23.370948791503903,0.0,False
2025-05-23T02:23:00-04:00,12.682291984558104,23.36516189575196,0.0,False
2025-05-23T02:24:00-04:00,12.672525405883787,23.36516189575196,0.0,False
2025-05-23T02:25:00-04:00,12.705078125,23.373842239379883,0.0,False
2025-05-23T02:26:00-04:00,12.636717796325684,23.359375,0.0,False
2025-05-23T02:27:00-04:00,12.662760734558104,23.39409637451172,0.0,False
2025-05-23T02:28:00-04:00,12.721353530883787,23.336227416992188,0.0,False
2025-05-23T02:29:00-04:00,12.705078125,23.356481552124023,0.0,False
2025-05-23T02:30:00-04:00,12.685546875,23.40277862548828,0.0,False
2025-05-23T02:31:00-04:00,12.685546875,23.359375,0.0,False
2025-05-23T02:32:00-04:00,12.669270515441896,23.370948791503903,0.0,False
2025-05-23T02:33:00-04:00,12.6953125,23.370948791503903,0.0,False
2025-05-23T02:34:00-04:00,12.71484375,23.356481552124023,0.0,False
2025-05-23T02:35:00-04:00,12.737629890441896,23.370948791503903,0.0,False
2025-05-23T02:36:00-04:00,12.6953125,23.37962913513184,0.0,False
2025-05-23T02:37:00-04:00,12.705078125,23.356481552124023,0.0,False
2025-05-23T02:38:00-04:00,12.669270515441896,23.347801208496094,0.0,False
2025-05-23T02:39:00-04:00,12.721353530883787,23.370948791503903,0.0,False
2025-05-23T02:40:00-04:00,12.65625,23.373842239379883,0.0,False
2025-05-23T02:41:00-04:00,12.633462905883787,23.347801208496094,0.0,False
2025-05-23T02:42:00-04:00,12.662760734558104,23.356481552124023,0.0,False
2025-05-23T02:43:00-04:00,12.646484375,23.37962913513184,0.0,False
2025-05-23T02:45:00-04:00,12.688802719116213,23.356481552124023,0.0,False
2025-05-23T02:46:00-04:00,12.652995109558104,23.35069465637207,0.0,False
2025-05-23T02:47:00-04:00,12.682291984558104,23.34490776062012,0.0,False
2025-05-23T02:48:00-04:00,12.685546875,23.373842239379883,0.0,False
2025-05-23T02:49:00-04:00,12.65625,23.359375,0.0,False
2025-05-23T02:50:00-04:00,12.6953125,23.359375,0.0,False
2025-05-23T02:51:00-04:00,12.636717796325684,23.373842239379883,0.0,False
2025-05-23T02:52:00-04:00,12.672525405883787,23.37673568725586,0.0,False
2025-05-23T02:53:00-04:00,12.679037094116213,23.37673568725586,0.0,False
2025-05-23T02:54:00-04:00,12.666015625,23.373842239379883,0.0,False
2025-05-23T02:55:00-04:00,12.688802719116213,23.347801208496094,0.0,False
2025-05-23T02:56:00-04:00,12.682291984558104,23.414352416992188,0.0,False
2025-05-23T02:57:00-04:00,12.721353530883787,23.362268447875977,0.0,False
2025-05-23T02:58:00-04:00,12.698567390441896,23.373842239379883,0.0,False
2025-05-23T02:59:00-04:00,12.731120109558104,23.373842239379883,0.0,False
2025-05-23T03:00:00-04:00,12.701823234558104,23.37962913513184,0.0,False
2025-05-23T03:01:00-04:00,12.698567390441896,23.359375,0.0,False
2025-05-23T03:02:00-04:00,12.666015625,23.359375,0.0,False
2025-05-23T03:03:00-04:00,12.65625,23.34490776062012,0.0,False
2025-05-23T03:04:00-04:00,12.630208015441896,23.373842239379883,0.0,False
2025-05-23T03:05:00-04:00,12.669270515441896,23.37962913513184,0.0,False
2025-05-23T03:06:00-04:00,12.688802719116213,23.36516189575196,0.0,False
2025-05-23T03:08:00-04:00,12.666015625,23.36516189575196,0.0,False
2025-05-23T03:09:00-04:00,12.639974594116213,23.37962913513184,0.0,False
2025-05-23T03:10:00-04:00,12.701823234558104,23.356481552124023,0.0,False
2025-05-23T03:11:00-04:00,12.672525405883787,23.36516189575196,0.0,False
2025-05-23T03:12:00-04:00,12.639974594116213,23.370948791503903,0.0,False
2025-05-23T03:13:00-04:00,12.727865219116213,23.370948791503903,0.0,False
2025-05-23T03:14:00-04:00,12.669270515441896,23.36516189575196,0.0,False
2025-05-23T03:15:00-04:00,12.662760734558104,23.359375,0.0,False
2025-05-23T03:16:00-04:00,12.75390625,23.356481552124023,0.0,False
2025-05-23T03:17:00-04:00,12.649739265441896,23.370948791503903,0.0,False
2025-05-23T03:18:00-04:00,12.682291984558104,23.356481552124023,0.0,False
2025-05-23T03:19:00-04:00,12.682291984558104,23.39409637451172,0.0,False
2025-05-23T03:20:00-04:00,12.65625,23.37673568725586,0.0,False
2025-05-23T03:21:00-04:00,12.711587905883787,23.356481552124023,0.0,False
2025-05-23T03:22:00-04:00,12.711587905883787,23.408565521240234,0.0,False
2025-05-23T03:23:00-04:00,12.701823234558104,23.35069465637207,0.0,False
2025-05-23T03:24:00-04:00,12.6953125,23.37673568725586,0.0,False
2025-05-23T03:25:00-04:00,12.721353530883787,23.39409637451172,0.0,False
2025-05-23T03:26:00-04:00,12.688802719116213,23.362268447875977,0.0,False
2025-05-23T03:27:00-04:00,12.679037094116213,23.399885177612305,0.0,False
2025-05-23T03:28:00-04:00,12.652995109558104,23.391202926635746,0.0,False
2025-05-23T03:29:00-04:00,12.737629890441896,23.362268447875977,0.0,False
2025-05-23T03:30:00-04:00,12.685546875,23.37673568725586,0.0,False
2025-05-23T03:32:00-04:00,12.711587905883787,23.35069465637207,0.0,False
2025-05-23T03:33:00-04:00,12.6953125,23.359375,0.0,False
2025-05-23T03:34:00-04:00,12.6953125,23.399885177612305,0.0,False
2025-05-23T03:35:00-04:00,12.6953125,23.36516189575196,0.0,False
2025-05-23T03:36:00-04:00,12.633462905883787,23.347801208496094,0.0,False
2025-05-23T03:37:00-04:00,12.682291984558104,23.373842239379883,0.0,False
2025-05-23T03:38:00-04:00,12.688802719116213,23.37673568725586,0.0,False
2025-05-23T03:39:00-04:00,12.639974594116213,23.359375,0.0,False
2025-05-23T03:40:00-04:00,12.679037094116213,23.37673568725586,0.0,False
2025-05-23T03:41:00-04:00,12.718098640441896,23.37962913513184,0.0,False
2025-05-23T03:42:00-04:00,12.639974594116213,23.356481552124023,0.0,False
2025-05-23T03:43:00-04:00,12.682291984558104,23.347801208496094,0.0,False
2025-05-23T03:44:00-04:00,12.672525405883787,23.37673568725586,0.0,False
2025-05-23T03:45:00-04:00,12.633462905883787,23.39409637451172,0.0,False
2025-05-23T03:46:00-04:00,12.698567390441896,23.362268447875977,0.0,False
2025-05-23T03:47:00-04:00,12.649739265441896,23.370948791503903,0.0,False
2025-05-23T03:48:00-04:00,12.646484375,23.37673568725586,0.0,False
2025-05-23T03:49:00-04:00,12.636717796325684,23.370948791503903,0.0,False
2025-05-23T03:50:00-04:00,12.682291984558104,23.362268447875977,0.0,False
2025-05-23T03:51:00-04:00,12.636717796325684,23.36516189575196,0.0,False
2025-05-23T03:52:00-04:00,12.698567390441896,23.36516189575196,0.0,False
2025-05-23T03:53:00-04:00,12.747395515441896,23.370948791503903,0.0,False
2025-05-23T03:55:00-04:00,12.79296875,23.36516189575196,0.0,False
2025-05-23T03:56:00-04:00,12.747395515441896,23.373842239379883,0.0,False
