timestamp,Conductividad DAF,Flujo Parshall 01 entrada a Ecualizador 1,Flujo de envío a DAF,Nivel Clarificado DAF (Tk 80m3),Nivel Ecualizador 1 (Tk 30m3),Nivel Ecualizador 2 (Tk 250m3),Temperatura DAF,Turbidez salida DAF,pH Clarificado DAF (Tk 80m3),pH Ecualizador 2 (Tk 250m3),pH coagulación entrada DAF,pH entrada a Ecualizador 1,pH entrada a Ecualizador 2 (Tk 250m3),pH salida a Parshall 02,pH salida y control Ecualizador 1,planta1_activa
2025-06-17 17:17:00+00:00,0.0115740746259689,7.5520830154418945,9.765625,50.02278518676758,70.7407455444336,84.7164306640625,,2262.00830078125,7.110893726348877,0.0,6.137659072875977,,4.788700580596924,6.771122455596924,6.941926956176758,1.0
2025-06-17 17:18:00+00:00,0.0,7.728298187255859,9.928385734558104,50.654296875,70.40509033203125,84.67013549804688,,639.0335693359375,7.12000846862793,0.0,6.1432294845581055,,4.782624244689941,6.775173187255859,6.919965744018555,1.0
2025-06-17 17:19:00+00:00,0.01953125,7.5520830154418945,10.069443702697754,51.48762893676758,70.16204071044922,85.078125,,937.9340209960938,7.196976184844971,0.0,6.119430065155029,,4.806930065155029,6.78125,6.900000095367432,1.0
2025-06-17 17:20:00+00:00,0.0159143507480621,6.973090171813965,9.87413215637207,52.42838287353516,69.65277862548828,84.82349395751953,,922.598388671875,7.150390625,0.0,6.092086315155029,,4.811487197875977,6.787326812744141,6.88402795791626,1.0
2025-06-17 17:21:00+00:00,0.0050636571832001,7.199652671813965,10.015191078186035,53.134765625,69.21295928955078,85.02314758300781,,1021.5567626953124,7.21571159362793,0.0,6.057147026062012,,4.796802520751953,6.789351940155029,6.872048854827881,1.0
2025-06-17 17:22:00+00:00,0.0,6.645833492279053,10.384114265441896,53.535152435302734,69.61805725097656,85.09548950195312,,1164.6412353515625,7.003544807434082,0.0,6.069299697875977,,4.80186653137207,6.797453880310059,6.854079723358154,1.0
2025-06-17 17:23:00+00:00,0.0086805559694767,7.0234375,10.25390625,54.19921875,71.48148345947266,84.92476654052734,,1444.87841796875,7.13975715637207,0.0,6.019169330596924,,4.792751312255859,6.801504611968994,6.842100620269775,1.0
2025-06-17 17:24:00+00:00,0.013020833954215,7.14930534362793,10.16710090637207,54.71353912353516,72.78935241699219,84.67303466796875,,1553.24072265625,7.170645713806152,0.0,6.001953125,,4.770471572875977,6.80555534362793,6.828125,1.0
2025-06-17 17:25:00+00:00,0.0412326380610466,6.771701335906982,9.852431297302246,55.39388275146485,74.52545928955078,84.46759033203125,,1913.339111328125,7.095196723937988,0.0,5.987774848937988,,4.796296119689941,6.807580947875977,6.820138931274414,1.0
2025-06-17 17:26:00+00:00,0.0188078712671995,6.243055820465088,10.069443702697754,56.18815231323242,76.28472137451172,84.31423950195312,,1983.2176513671875,7.27647590637207,0.0,6.003472328186035,,4.7811055183410645,6.809606552124023,6.810156345367432,1.0
2025-06-17 17:27:00+00:00,0.0,5.78993034362793,10.275607109069824,56.93359375,77.4884262084961,84.04224395751953,,2180.989501953125,7.244575023651123,0.0,6.142722606658936,,4.791233062744141,6.809606552124023,6.800173759460449,1.0
2025-06-17 17:28:00+00:00,0.0151909720152616,5.412326335906982,10.25390625,57.75716018676758,78.5648193359375,83.74710083007812,,2254.48486328125,7.08203125,0.0,6.2115888595581055,,4.78515625,6.813657283782959,6.79418420791626,1.0
2025-06-17 17:29:00+00:00,0.0094039356335997,4.934027671813965,10.145400047302246,58.53189849853516,77.33795928955078,84.0509262084961,,2289.207275390625,7.205584526062012,0.0,6.304253578186035,,4.773003578186035,6.815682888031006,6.78819465637207,1.0
2025-06-17 17:31:00+00:00,0.0253182854503393,4.43055534362793,10.319009780883787,59.62565231323242,76.01851654052734,84.06829071044922,,2491.030029296875,7.105830192565918,0.0,6.309823513031006,,4.846932888031006,6.821759223937988,6.782204627990723,1.0
2025-06-17 17:32:00+00:00,0.0180844906717538,4.103298664093018,9.635416984558104,60.29296875,74.95370483398438,84.06539154052734,,2614.004638671875,7.345341682434082,0.0,6.3943867683410645,,4.805917263031006,6.823784828186035,6.776215553283691,1.0
2025-06-17 17:33:00+00:00,0.0144675923511385,3.8263888359069824,9.88498306274414,60.92448043823242,73.65740966796875,84.06829071044922,,2714.409912109375,7.105323791503906,0.0,6.420717716217041,,4.752242565155029,6.827835559844971,6.776215553283691,1.0
2025-06-17 17:34:00+00:00,0.007957175374031,3.2725696563720703,10.123698234558104,61.51367568969727,72.3842544555664,84.11458587646484,,2863.136474609375,7.233434677124023,0.0,6.435908794403076,,4.808955669403076,6.829860687255859,6.774218559265137,1.0
2025-06-17 17:35:00+00:00,0.013020833954215,3.2473957538604736,10.34071159362793,62.10286331176758,71.15740966796875,84.18402862548828,,3140.33544921875,7.170645713806152,0.0,6.453631401062012,,4.76085090637207,6.829860687255859,6.770225524902344,1.0
2025-06-17 17:36:00+00:00,0.0,3.096354007720948,10.112847328186035,62.76041793823242,69.86111450195312,84.38079071044922,,3457.754638671875,7.080006122589111,0.0,6.466796875,,4.78515625,6.8318867683410645,6.77821159362793,1.0
2025-06-17 17:37:00+00:00,0.0188078712671995,2.9453125,10.34071159362793,63.59700393676758,69.00463104248047,84.34317016601562,,3746.67236328125,7.097221851348877,0.0,6.473886013031006,,4.763889312744141,6.833911895751953,6.772222518920898,1.0
2025-06-17 17:38:00+00:00,0.0,2.8697917461395264,9.733072280883787,64.55728912353516,69.3634262084961,84.01909637451172,,3985.2431640625,7.08203125,0.0,6.500217437744141,,4.766420841217041,6.837963104248047,6.770225524902344,1.0
2025-06-17 17:39:00+00:00,0.0,2.592881917953491,10.709635734558104,65.56966400146484,70.04629516601562,83.9178237915039,,4000.0,7.271918773651123,0.0,6.479962348937988,,4.740596294403076,6.837963104248047,6.7682294845581055,1.0
2025-06-17 17:40:00+00:00,0.0,2.592881917953491,9.993489265441896,66.328125,70.6134262084961,83.77314758300781,,4000.0,7.094690322875977,0.0,6.487557888031006,,4.765914440155029,6.839988231658936,6.762239456176758,1.0
2025-06-17 17:41:00+00:00,0.0094039356335997,2.4670138359069824,9.9609375,67.138671875,71.41204071044922,83.71527862548828,,4000.0,7.261790752410889,0.0,6.288049697875977,,4.816044330596924,6.842014312744141,6.756250381469727,1.0
2025-06-17 17:42:00+00:00,0.0528067126870155,2.5173611640930176,9.613715171813965,67.95246887207031,71.9907455444336,83.3101806640625,,4000.0,7.175709247589111,0.0,6.20399284362793,,4.7578125,6.842014312744141,6.750260353088379,1.0
2025-06-17 17:43:00+00:00,0.0383391194045543,2.4670138359069824,9.993489265441896,68.04361724853516,72.67361450195312,83.24652862548828,,4000.0,7.252170562744141,0.0,6.076895236968994,,4.7811055183410645,6.842014312744141,6.744271278381348,1.0
2025-06-17 17:44:00+00:00,0.0180844906717538,2.4670138359069824,10.286458015441896,68.39192199707031,73.29861450195312,82.95138549804688,,4000.0,7.203559398651123,0.0,5.97764778137207,,4.79578971862793,6.844039440155029,6.73828125,1.0
2025-06-17 17:45:00+00:00,0.0014467593282461,2.441840171813965,10.03689193725586,68.68814849853516,74.22454071044922,82.82118225097656,,4000.0,7.117983341217041,0.0,5.982711315155029,,4.790726184844971,6.844039440155029,6.7322916984558105,1.0
2025-06-17 17:46:00+00:00,0.007957175374031,2.618055582046509,9.711371421813965,69.90560150146484,75.25463104248047,82.6678237915039,,4000.0,7.218243598937988,0.0,6.014105796813965,,4.784143447875977,6.844039440155029,6.728298664093018,1.0
2025-06-17 17:47:00+00:00,0.0188078712671995,2.668402910232544,10.04774284362793,70.595703125,76.28472137451172,82.57522583007812,,4000.0,7.110893726348877,0.0,6.057653427124023,,4.752242565155029,6.844039440155029,6.722309112548828,1.0
2025-06-17 17:49:00+00:00,0.0253182854503393,2.71875,10.32986068725586,69.46939849853516,77.39583587646484,82.34954071044922,,4000.0,7.267360687255859,0.0,6.071831703186035,,4.7811055183410645,6.8359375,6.716319561004639,1.0
2025-06-17 17:50:00+00:00,0.0144675923511385,2.618055582046509,9.939236640930176,68.466796875,78.04398345947266,82.19618225097656,,219.90740966796875,7.173177242279053,0.0,6.031828880310059,,4.756293296813965,6.823784828186035,6.712326526641846,1.0
