col,type,drift_detected,psi,method,threshold,ref_count,cur_count,ref_missing_pct,cur_missing_pct,ref_mean,cur_mean,ref_std,cur_std,ref_median,cur_median,ref_min,ref_max,cur_min,cur_max,ref_n_distinct,cur_n_distinct,ref_top,ref_top_freq,cur_top,cur_top_freq
Flujo Parshall 01 entrada a Ecualizador 1,numeric,False,0.12387956173421455,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,4.6396023538787805,4.888165267191681,2.2200372704333815,2.5288718716380894,4.103298664093018,4.480902671813965,0.8810763359069824,18.82986068725586,0.8810763359069824,20.86892318725586,,,,,,
Flujo de envío a DAF,numeric,True,1.1229277062739333,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,0.1073066457586808,1.455138913636469,0.07521482049351978,2.6575908778923893,0.09765625,0.1193576380610466,0.0,0.9440104365348816,0.0,12.337239265441896,,,,,,
Nivel Clarificado DAF (Tk 80m3),numeric,True,6.720714194207176,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,15.994790212243004,32.29810319634328,3.6116953431119314,29.053881421683375,14.116210460662842,18.024089813232425,10.032551765441896,21.767578125,0.0,90.0,,,,,,
Nivel Ecualizador 1 (Tk 30m3),numeric,True,1.1843661156711953,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,77.18492656471454,73.41855674765023,7.289841045579265,4.9735959745627945,80.0,71.84027862548828,56.00115776062012,80.0,64.58333587646484,80.0,,,,,,
Nivel Ecualizador 2 (Tk 250m3),numeric,True,10.126487344209686,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,38.78183501800605,77.93680129491982,22.936345581220788,6.522380619108574,24.902344226837158,79.1594352722168,22.68952465057373,88.93807983398438,55.70891189575195,88.90045928955078,,,,,,
Turbidez salida DAF,numeric,True,1.1606474712093022,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,4.124704238785579,376.4448545089247,6.757985976025952,862.8566816940415,1.446759283542633,3.182870388031006,0.0,22.714120864868164,0.0,4000.0,,,,,,
pH Clarificado DAF (Tk 80m3),numeric,True,12.445212205836283,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,7.171681493784474,5.817875560658987,1.0358453525141615,0.1906603446995989,7.808665752410889,5.858145475387573,5.3639326095581055,8.033492088317871,5.4373555183410645,6.421223640441895,,,,,,
pH coagulación entrada DAF,numeric,True,5.9455334101137485,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,7.147962990060317,6.746120842898927,0.19376254591558853,1.5416550787279348,7.204318523406982,6.559967994689941,6.838216304779053,7.481047391891479,5.405960559844971,14.0,,,,,,
pH entrada a Ecualizador 2 (Tk 250m3),numeric,True,4.73662972799524,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,4.836229161351128,5.059807601495951,0.11718983837677067,0.1043615268314259,4.798068523406982,5.066695690155029,4.650969505310059,5.124927520751953,3.4696178436279297,5.5143232345581055,,,,,,
pH salida a Parshall 02,numeric,True,1.1737616166547447,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,7.805763697202226,6.1111940566064265,1.1813316610444227,2.313146798696149,7.697771787643433,6.9453125,5.756365776062012,11.4296875,0.3990162014961242,11.713252067565918,,,,,,
pH salida y control Ecualizador 1,numeric,True,9.025087734353706,PSI-quantiles,0.2,452,3570,0.22075055187637968,0.27932960893854747,7.696576276184183,7.569285426553892,1.706730855170789,0.10074015077847844,7.498958587646484,7.578819274902344,4.060937881469727,11.649740219116213,7.287326335906982,7.746528148651123,,,,,,
planta1_activa,categorical,True,4.405437658128626,PSI-categorical,0.2,453,3580,0.0,0.0,,,,,,,,,,,1.0,2.0,False,453.0,False,2379.0
