date_time,variable,value,detection_method
2025-07-24 08:52:00,pH coagulación entrada DAF,11.239041328430176,zscore_3.5
2025-07-24 08:53:00,pH coagulación entrada DAF,11.267144203186035,zscore_3.5
2025-07-24 08:54:00,pH coagulación entrada DAF,11.296260356903076,zscore_3.5
2025-07-24 08:55:00,pH coagulación entrada DAF,11.319299697875977,zscore_3.5
2025-07-24 08:56:00,pH coagulación entrada DAF,11.336009502410889,zscore_3.5
2025-07-24 08:57:00,pH coagulación entrada DAF,11.361834526062012,zscore_3.5
2025-07-24 08:58:00,pH coagulación entrada DAF,11.388165950775146,zscore_3.5
2025-07-24 08:59:00,pH coagulación entrada DAF,11.41778802871704,zscore_3.5
2025-07-24 09:00:00,pH coagulación entrada DAF,11.441080570220947,zscore_3.5
2025-07-24 09:01:00,pH coagulación entrada DAF,11.476779460906982,zscore_3.5
2025-07-24 09:02:00,pH coagulación entrada DAF,11.498553276062012,zscore_3.5
2025-07-24 09:03:00,pH coagulación entrada DAF,11.533238887786863,zscore_3.5
2025-07-24 09:04:00,pH coagulación entrada DAF,11.556279182434082,zscore_3.5
2025-07-24 09:05:00,pH coagulación entrada DAF,11.57703971862793,zscore_3.5
2025-07-24 09:06:00,pH coagulación entrada DAF,11.60488986968994,zscore_3.5
2025-07-24 09:07:00,pH coagulación entrada DAF,11.634512424468994,zscore_3.5
2025-07-24 09:08:00,pH coagulación entrada DAF,11.655020713806152,zscore_3.5
2025-07-24 09:09:00,pH coagulación entrada DAF,11.68135118484497,zscore_3.5
2025-07-24 09:10:00,pH coagulación entrada DAF,11.716037273406982,zscore_3.5
2025-07-24 09:11:00,pH coagulación entrada DAF,11.74464750289917,zscore_3.5
2025-07-24 09:12:00,pH coagulación entrada DAF,11.76895236968994,zscore_3.5
2025-07-24 09:13:00,pH coagulación entrada DAF,11.792245388031006,zscore_3.5
2025-07-24 09:14:00,pH coagulación entrada DAF,11.815791130065918,zscore_3.5
2025-07-24 09:15:00,pH coagulación entrada DAF,11.845160484313965,zscore_3.5
2025-07-24 09:16:00,pH coagulación entrada DAF,11.863896369934082,zscore_3.5
2025-07-24 09:17:00,pH coagulación entrada DAF,11.889214515686035,zscore_3.5
2025-07-24 09:18:00,pH coagulación entrada DAF,11.904911518096924,zscore_3.5
2025-07-24 09:19:00,pH coagulación entrada DAF,11.930229663848875,zscore_3.5
2025-07-24 09:20:00,pH coagulación entrada DAF,11.9560546875,zscore_3.5
2025-07-24 09:21:00,pH coagulación entrada DAF,11.97225856781006,zscore_3.5
2025-07-24 09:22:00,pH coagulación entrada DAF,11.994285106658936,zscore_3.5
2025-07-24 09:23:00,pH coagulación entrada DAF,12.01378059387207,zscore_3.5
2025-07-24 09:24:00,pH coagulación entrada DAF,12.03935194015503,zscore_3.5
2025-07-24 09:25:00,pH coagulación entrada DAF,12.0517578125,zscore_3.5
2025-07-24 09:26:00,pH coagulación entrada DAF,12.06922721862793,zscore_3.5
2025-07-24 09:27:00,pH coagulación entrada DAF,12.0791015625,zscore_3.5
2025-07-24 09:28:00,pH coagulación entrada DAF,12.079354286193848,zscore_3.5
2025-07-24 09:29:00,pH coagulación entrada DAF,12.092267036437988,zscore_3.5
2025-07-24 09:30:00,pH coagulación entrada DAF,12.112521648406982,zscore_3.5
2025-07-24 09:31:00,pH coagulación entrada DAF,12.126193523406982,zscore_3.5
2025-07-24 09:32:00,pH coagulación entrada DAF,12.137080192565918,zscore_3.5
2025-07-24 09:33:00,pH coagulación entrada DAF,12.154296875,zscore_3.5
2025-07-24 09:34:00,pH coagulación entrada DAF,12.16796875,zscore_3.5
2025-07-24 09:35:00,pH coagulación entrada DAF,12.188223361968994,zscore_3.5
2025-07-24 09:36:00,pH coagulación entrada DAF,12.200123310089111,zscore_3.5
2025-07-24 09:37:00,pH coagulación entrada DAF,12.21075677871704,zscore_3.5
2025-07-24 09:38:00,pH coagulación entrada DAF,12.22189712524414,zscore_3.5
2025-07-24 09:39:00,pH coagulación entrada DAF,12.234049320220947,zscore_3.5
2025-07-24 09:40:00,pH coagulación entrada DAF,12.242911338806152,zscore_3.5
2025-07-24 09:41:00,pH coagulación entrada DAF,12.25860834121704,zscore_3.5
2025-07-24 09:42:00,pH coagulación entrada DAF,12.26873540878296,zscore_3.5
2025-07-24 09:43:00,pH coagulación entrada DAF,12.279369354248049,zscore_3.5
2025-07-24 09:44:00,pH coagulación entrada DAF,12.292281150817873,zscore_3.5
2025-07-24 09:45:00,pH coagulación entrada DAF,12.304434299468994,zscore_3.5
2025-07-24 09:46:00,pH coagulación entrada DAF,12.30772590637207,zscore_3.5
2025-07-24 09:47:00,pH coagulación entrada DAF,12.30721950531006,zscore_3.5
2025-07-24 09:48:00,pH coagulación entrada DAF,12.302662372589111,zscore_3.5
2025-07-24 09:49:00,pH coagulación entrada DAF,12.317346572875977,zscore_3.5
2025-07-24 09:50:00,pH coagulación entrada DAF,12.321650505065918,zscore_3.5
2025-07-24 09:51:00,pH coagulación entrada DAF,12.327473640441896,zscore_3.5
2025-07-24 09:52:00,pH coagulación entrada DAF,12.33810806274414,zscore_3.5
2025-07-24 09:53:00,pH coagulación entrada DAF,12.343677997589111,zscore_3.5
2025-07-24 09:54:00,pH coagulación entrada DAF,12.352285385131836,zscore_3.5
2025-07-24 09:55:00,pH coagulación entrada DAF,12.353804588317873,zscore_3.5
2025-07-24 09:56:00,pH coagulación entrada DAF,12.362666130065918,zscore_3.5
2025-07-24 09:57:00,pH coagulación entrada DAF,12.370514392852783,zscore_3.5
2025-07-24 09:58:00,pH coagulación entrada DAF,12.373299598693848,zscore_3.5
2025-07-24 09:59:00,pH coagulación entrada DAF,12.377856731414797,zscore_3.5
2025-07-24 10:00:00,pH coagulación entrada DAF,12.390263080596924,zscore_3.5
2025-07-24 10:01:00,pH coagulación entrada DAF,12.393807411193848,zscore_3.5
2025-07-24 10:02:00,pH coagulación entrada DAF,12.398618698120115,zscore_3.5
2025-07-24 10:03:00,pH coagulación entrada DAF,12.40292263031006,zscore_3.5
2025-07-24 10:04:00,pH coagulación entrada DAF,12.410518169403076,zscore_3.5
2025-07-24 10:05:00,pH coagulación entrada DAF,12.4165940284729,zscore_3.5
2025-07-24 10:06:00,pH coagulación entrada DAF,12.42621612548828,zscore_3.5
2025-07-24 10:07:00,pH coagulación entrada DAF,12.42013931274414,zscore_3.5
2025-07-24 10:08:00,pH coagulación entrada DAF,12.42697525024414,zscore_3.5
2025-07-24 10:09:00,pH coagulación entrada DAF,12.431279182434082,zscore_3.5
2025-07-24 10:10:00,pH coagulación entrada DAF,12.437355041503906,zscore_3.5
2025-07-24 10:11:00,pH coagulación entrada DAF,12.44393825531006,zscore_3.5
2025-07-24 10:12:00,pH coagulación entrada DAF,12.445963859558104,zscore_3.5
2025-07-24 10:13:00,pH coagulación entrada DAF,12.452799797058104,zscore_3.5
2025-07-24 10:14:00,pH coagulación entrada DAF,12.45685052871704,zscore_3.5
2025-07-24 10:15:00,pH coagulación entrada DAF,12.460900783538818,zscore_3.5
2025-07-24 10:16:00,pH coagulación entrada DAF,12.469762802124023,zscore_3.5
2025-07-24 10:17:00,pH coagulación entrada DAF,12.47634506225586,zscore_3.5
2025-07-24 10:18:00,pH coagulación entrada DAF,12.479130268096924,zscore_3.5
2025-07-24 10:19:00,pH coagulación entrada DAF,12.486472606658936,zscore_3.5
2025-07-24 10:20:00,pH coagulación entrada DAF,12.48875093460083,zscore_3.5
2025-07-24 10:21:00,pH coagulación entrada DAF,12.49103021621704,zscore_3.5
2025-07-24 10:22:00,pH coagulación entrada DAF,12.498119354248049,zscore_3.5
2025-07-24 10:23:00,pH coagulación entrada DAF,12.496853351593018,zscore_3.5
2025-07-24 10:24:00,pH coagulación entrada DAF,12.503182411193848,zscore_3.5
2025-07-24 10:25:00,pH coagulación entrada DAF,12.503182411193848,zscore_3.5
2025-07-24 10:26:00,pH coagulación entrada DAF,12.507740020751951,zscore_3.5
2025-07-24 10:27:00,pH coagulación entrada DAF,12.509259223937988,zscore_3.5
2025-07-24 10:28:00,pH coagulación entrada DAF,12.51153802871704,zscore_3.5
2025-07-24 10:29:00,pH coagulación entrada DAF,12.50849962234497,zscore_3.5
2025-07-24 10:30:00,pH coagulación entrada DAF,12.521918296813965,zscore_3.5
2025-07-24 10:31:00,pH coagulación entrada DAF,12.522424221038818,zscore_3.5
2025-07-24 10:32:00,pH coagulación entrada DAF,12.529260158538818,zscore_3.5
2025-07-24 10:33:00,pH coagulación entrada DAF,12.532551765441896,zscore_3.5
2025-07-24 10:34:00,pH coagulación entrada DAF,12.541666507720947,zscore_3.5
2025-07-24 10:35:00,pH coagulación entrada DAF,12.53786849975586,zscore_3.5
2025-07-24 10:36:00,pH coagulación entrada DAF,12.541160106658936,zscore_3.5
2025-07-24 10:37:00,pH coagulación entrada DAF,12.54445219039917,zscore_3.5
2025-07-24 10:38:00,pH coagulación entrada DAF,12.558123588562012,zscore_3.5
2025-07-24 10:39:00,pH coagulación entrada DAF,12.558882713317873,zscore_3.5
2025-07-24 10:41:00,pH coagulación entrada DAF,12.560908317565918,zscore_3.5
2025-07-24 10:42:00,pH coagulación entrada DAF,12.570023536682127,zscore_3.5
2025-07-24 10:43:00,pH coagulación entrada DAF,12.570782661437988,zscore_3.5
2025-07-24 10:44:00,pH coagulación entrada DAF,12.570023536682127,zscore_3.5
2025-07-24 10:45:00,pH coagulación entrada DAF,12.580909729003906,zscore_3.5
2025-07-24 10:46:00,pH coagulación entrada DAF,12.579644203186035,zscore_3.5
2025-07-24 10:47:00,pH coagulación entrada DAF,12.581416606903076,zscore_3.5
2025-07-24 10:48:00,pH coagulación entrada DAF,12.591290473937988,zscore_3.5
2025-07-24 10:49:00,pH coagulación entrada DAF,12.58572006225586,zscore_3.5
2025-07-24 10:50:00,pH coagulación entrada DAF,12.587746143341064,zscore_3.5
2025-07-24 10:51:00,pH coagulación entrada DAF,12.590784072875977,zscore_3.5
2025-07-24 10:52:00,pH coagulación entrada DAF,12.602430820465088,zscore_3.5
2025-07-24 10:53:00,pH coagulación entrada DAF,12.6011643409729,zscore_3.5
2025-07-24 10:54:00,pH coagulación entrada DAF,12.60293674468994,zscore_3.5
2025-07-24 10:55:00,pH coagulación entrada DAF,12.607747554779053,zscore_3.5
2025-07-24 10:56:00,pH coagulación entrada DAF,12.611292362213137,zscore_3.5
2025-07-24 10:57:00,pH coagulación entrada DAF,12.611798763275146,zscore_3.5
2025-07-24 10:58:00,pH coagulación entrada DAF,12.62040662765503,zscore_3.5
2025-07-24 10:59:00,pH coagulación entrada DAF,12.62040662765503,zscore_3.5
2025-07-24 11:00:00,pH coagulación entrada DAF,12.623697280883787,zscore_3.5
2025-07-24 11:01:00,pH coagulación entrada DAF,12.625723361968994,zscore_3.5
2025-07-24 11:02:00,pH coagulación entrada DAF,12.627495288848875,zscore_3.5
2025-07-24 11:03:00,pH coagulación entrada DAF,12.631293296813965,zscore_3.5
2025-07-24 11:04:00,pH coagulación entrada DAF,12.633825302124023,zscore_3.5
2025-07-24 11:05:00,pH coagulación entrada DAF,12.637622833251951,zscore_3.5
2025-07-24 11:06:00,pH coagulación entrada DAF,12.641674041748049,zscore_3.5
2025-07-24 11:07:00,pH coagulación entrada DAF,12.647497177124023,zscore_3.5
2025-07-24 11:08:00,pH coagulación entrada DAF,12.650535583496094,zscore_3.5
2025-07-24 11:09:00,pH coagulación entrada DAF,12.647497653961182,zscore_3.5
2025-07-24 11:10:00,pH coagulación entrada DAF,12.6558518409729,zscore_3.5
2025-07-24 11:11:00,pH coagulación entrada DAF,12.656864643096924,zscore_3.5
2025-07-24 11:12:00,pH coagulación entrada DAF,12.6626877784729,zscore_3.5
2025-07-24 11:13:00,pH coagulación entrada DAF,12.664967060089111,zscore_3.5
2025-07-24 11:14:00,pH coagulación entrada DAF,12.669270515441896,zscore_3.5
2025-07-24 11:15:00,pH coagulación entrada DAF,12.674081325531006,zscore_3.5
2025-07-24 11:16:00,pH coagulación entrada DAF,12.67889165878296,zscore_3.5
2025-07-24 11:17:00,pH coagulación entrada DAF,12.680916786193848,zscore_3.5
2025-07-24 11:18:00,pH coagulación entrada DAF,12.677372932434082,zscore_3.5
2025-07-24 11:19:00,pH coagulación entrada DAF,12.682689666748049,zscore_3.5
2025-07-24 11:20:00,pH coagulación entrada DAF,12.689525604248049,zscore_3.5
2025-07-24 11:21:00,pH coagulación entrada DAF,12.69509506225586,zscore_3.5
2025-07-24 11:22:00,pH coagulación entrada DAF,12.701425075531006,zscore_3.5
2025-07-24 11:23:00,pH coagulación entrada DAF,12.7029447555542,zscore_3.5
2025-07-24 11:24:00,pH coagulación entrada DAF,12.712565422058104,zscore_3.5
2025-07-24 11:25:00,pH coagulación entrada DAF,12.69357681274414,zscore_3.5
2025-07-24 11:26:00,pH coagulación entrada DAF,12.71180534362793,zscore_3.5
2025-07-24 11:27:00,pH coagulación entrada DAF,12.719400405883787,zscore_3.5
2025-07-24 11:28:00,pH coagulación entrada DAF,12.718388080596924,zscore_3.5
2025-07-24 11:29:00,pH coagulación entrada DAF,12.716362476348875,zscore_3.5
2025-07-24 11:30:00,pH coagulación entrada DAF,12.736364364624023,zscore_3.5
2025-07-24 11:31:00,pH coagulación entrada DAF,12.736364841461182,zscore_3.5
2025-07-24 11:32:00,pH coagulación entrada DAF,12.739908695220947,zscore_3.5
2025-07-24 11:33:00,pH coagulación entrada DAF,12.7421875,zscore_3.5
2025-07-24 11:34:00,pH coagulación entrada DAF,12.74826431274414,zscore_3.5
2025-07-24 11:35:00,pH coagulación entrada DAF,12.745732307434082,zscore_3.5
2025-07-24 11:36:00,pH coagulación entrada DAF,12.74775743484497,zscore_3.5
2025-07-24 11:37:00,pH coagulación entrada DAF,12.757378578186035,zscore_3.5
2025-07-24 11:38:00,pH coagulación entrada DAF,12.757378578186035,zscore_3.5
2025-07-24 11:39:00,pH coagulación entrada DAF,12.762442111968994,zscore_3.5
2025-07-24 11:40:00,pH coagulación entrada DAF,12.764973640441896,zscore_3.5
2025-07-24 11:41:00,pH coagulación entrada DAF,12.768012046813965,zscore_3.5
2025-07-24 11:42:00,pH coagulación entrada DAF,12.771303176879885,zscore_3.5
2025-07-24 11:43:00,pH coagulación entrada DAF,12.776619911193848,zscore_3.5
2025-07-24 11:44:00,pH coagulación entrada DAF,12.770796775817873,zscore_3.5
2025-07-24 11:45:00,pH coagulación entrada DAF,12.777886390686035,zscore_3.5
2025-07-24 11:46:00,pH coagulación entrada DAF,12.778392314910889,zscore_3.5
2025-07-24 11:47:00,pH coagulación entrada DAF,12.784722328186035,zscore_3.5
2025-07-24 11:48:00,pH coagulación entrada DAF,12.785481452941896,zscore_3.5
2025-07-24 11:49:00,pH coagulación entrada DAF,12.787760734558104,zscore_3.5
2025-07-24 11:50:00,pH coagulación entrada DAF,12.79130506515503,zscore_3.5
2025-07-24 11:51:00,pH coagulación entrada DAF,12.793583869934082,zscore_3.5
2025-07-24 11:52:00,pH coagulación entrada DAF,12.79510259628296,zscore_3.5
2025-07-24 11:53:00,pH coagulación entrada DAF,12.79839324951172,zscore_3.5
2025-07-24 11:54:00,pH coagulación entrada DAF,12.80193853378296,zscore_3.5
2025-07-24 11:55:00,pH coagulación entrada DAF,12.7994065284729,zscore_3.5
2025-07-24 11:56:00,pH coagulación entrada DAF,12.80548334121704,zscore_3.5
2025-07-24 11:57:00,pH coagulación entrada DAF,12.812065601348875,zscore_3.5
2025-07-24 11:58:00,pH coagulación entrada DAF,12.811559200286863,zscore_3.5
2025-07-24 11:59:00,pH coagulación entrada DAF,12.81358528137207,zscore_3.5
2025-07-24 12:00:00,pH coagulación entrada DAF,12.816117286682127,zscore_3.5
2025-07-24 12:01:00,pH coagulación entrada DAF,12.815357685089111,zscore_3.5
2025-07-24 12:02:00,pH coagulación entrada DAF,12.820674419403076,zscore_3.5
2025-07-24 12:03:00,pH coagulación entrada DAF,12.82421875,zscore_3.5
2025-07-24 12:04:00,pH coagulación entrada DAF,12.8267502784729,zscore_3.5
2025-07-24 12:05:00,pH coagulación entrada DAF,12.830801486968994,zscore_3.5
2025-07-24 12:06:00,pH coagulación entrada DAF,12.828016757965088,zscore_3.5
2025-07-24 12:07:00,pH coagulación entrada DAF,12.829535961151125,zscore_3.5
2025-07-24 12:08:00,pH coagulación entrada DAF,12.827763557434082,zscore_3.5
2025-07-24 12:09:00,pH coagulación entrada DAF,12.831307888031006,zscore_3.5
2025-07-24 12:10:00,pH coagulación entrada DAF,12.825737476348875,zscore_3.5
2025-07-24 12:11:00,pH coagulación entrada DAF,12.832826614379885,zscore_3.5
2025-07-24 12:12:00,pH coagulación entrada DAF,12.839409828186035,zscore_3.5
2025-07-24 12:13:00,pH coagulación entrada DAF,12.83535861968994,zscore_3.5
2025-07-24 12:14:00,pH coagulación entrada DAF,12.834599018096924,zscore_3.5
2025-07-24 12:15:00,pH coagulación entrada DAF,12.836878299713137,zscore_3.5
2025-07-24 12:16:00,pH coagulación entrada DAF,12.836877822875977,zscore_3.5
2025-07-24 12:17:00,pH coagulación entrada DAF,12.833839416503906,zscore_3.5
2025-07-24 12:18:00,pH coagulación entrada DAF,12.835611820220947,zscore_3.5
2025-07-24 12:19:00,pH coagulación entrada DAF,12.835865020751951,zscore_3.5
2025-07-24 12:20:00,pH coagulación entrada DAF,12.8267502784729,zscore_3.5
2025-07-24 12:21:00,pH coagulación entrada DAF,12.8310546875,zscore_3.5
2025-07-24 12:22:00,pH coagulación entrada DAF,12.828016757965088,zscore_3.5
2025-07-24 12:23:00,pH coagulación entrada DAF,12.82725715637207,zscore_3.5
2025-07-24 12:24:00,pH coagulación entrada DAF,12.82295274734497,zscore_3.5
2025-07-24 12:25:00,pH coagulación entrada DAF,12.820927143096924,zscore_3.5
2025-07-24 12:26:00,pH coagulación entrada DAF,12.81788969039917,zscore_3.5
2025-07-24 12:27:00,pH coagulación entrada DAF,12.81358528137207,zscore_3.5
2025-07-24 12:28:00,pH coagulación entrada DAF,12.809533596038818,zscore_3.5
2025-07-24 12:29:00,pH coagulación entrada DAF,12.801939010620115,zscore_3.5
2025-07-24 12:30:00,pH coagulación entrada DAF,12.786747932434082,zscore_3.5
2025-07-24 12:31:00,pH coagulación entrada DAF,12.798140525817873,zscore_3.5
2025-07-24 12:32:00,pH coagulación entrada DAF,12.791558265686035,zscore_3.5
2025-07-24 12:33:00,pH coagulación entrada DAF,12.783203125,zscore_3.5
2025-07-24 12:34:00,pH coagulación entrada DAF,12.778139114379885,zscore_3.5
2025-07-24 12:35:00,pH coagulación entrada DAF,12.7720627784729,zscore_3.5
2025-07-24 12:36:00,pH coagulación entrada DAF,12.766239643096924,zscore_3.5
2025-07-24 12:37:00,pH coagulación entrada DAF,12.755605697631836,zscore_3.5
2025-07-24 12:38:00,pH coagulación entrada DAF,12.739908695220947,zscore_3.5
2025-07-24 12:39:00,pH coagulación entrada DAF,12.734339237213137,zscore_3.5
2025-07-24 12:40:00,pH coagulación entrada DAF,12.721932888031006,zscore_3.5
2025-07-24 12:41:00,pH coagulación entrada DAF,12.694589138031006,zscore_3.5
2025-07-24 12:42:00,pH coagulación entrada DAF,12.675853729248049,zscore_3.5
2025-07-24 12:43:00,pH coagulación entrada DAF,12.654839038848875,zscore_3.5
2025-07-24 12:44:00,pH coagulación entrada DAF,12.62850856781006,zscore_3.5
2025-07-24 12:45:00,pH coagulación entrada DAF,12.5943284034729,zscore_3.5
2025-07-24 12:46:00,pH coagulación entrada DAF,12.557364463806152,zscore_3.5
2025-07-24 12:47:00,pH coagulación entrada DAF,12.505714893341064,zscore_3.5
2025-07-24 12:48:00,pH coagulación entrada DAF,12.435583114624023,zscore_3.5
2025-07-24 12:49:00,pH coagulación entrada DAF,12.352791786193848,zscore_3.5
2025-07-24 12:50:00,pH coagulación entrada DAF,12.277596473693848,zscore_3.5
2025-07-24 12:51:00,pH coagulación entrada DAF,11.498300075531006,zscore_3.5
2025-07-24 12:53:00,pH coagulación entrada DAF,1.5535300374031067,zscore_3.5
2025-07-24 12:54:00,pH coagulación entrada DAF,0.8086660802364349,zscore_3.5
2025-07-24 12:55:00,pH coagulación entrada DAF,0.4934534132480621,zscore_3.5
2025-07-24 12:56:00,pH coagulación entrada DAF,0.3326822966337204,zscore_3.5
2025-07-24 12:57:00,pH coagulación entrada DAF,0.2326750680804252,zscore_3.5
2025-07-24 12:58:00,pH coagulación entrada DAF,0.1807725727558136,zscore_3.5
2025-07-24 12:59:00,pH coagulación entrada DAF,0.1539351865649223,zscore_3.5
2025-07-24 13:00:00,pH coagulación entrada DAF,0.1397569477558136,zscore_3.5
2025-07-24 13:01:00,pH coagulación entrada DAF,0.1460865139961242,zscore_3.5
2025-07-24 13:02:00,pH coagulación entrada DAF,0.1478587985038757,zscore_3.5
2025-07-24 13:03:00,pH coagulación entrada DAF,0.1627965793013572,zscore_3.5
2025-07-24 13:04:00,pH coagulación entrada DAF,0.1729239001870155,zscore_3.5
2025-07-24 13:05:00,pH coagulación entrada DAF,0.1800130158662796,zscore_3.5
2025-07-24 13:06:00,pH coagulación entrada DAF,0.1908998787403106,zscore_3.5
2025-07-24 13:07:00,pH coagulación entrada DAF,0.1997612789273262,zscore_3.5
2025-07-24 13:08:00,pH coagulación entrada DAF,0.2093822360038757,zscore_3.5
2025-07-24 13:09:00,pH coagulación entrada DAF,0.2179904580116272,zscore_3.5
2025-07-24 13:10:00,pH coagulación entrada DAF,0.2291304990649223,zscore_3.5
2025-07-24 13:11:00,pH coagulación entrada DAF,0.2379918992519378,zscore_3.5
2025-07-24 13:12:00,pH coagulación entrada DAF,0.2410300970077514,zscore_3.5
2025-07-24 13:13:00,pH coagulación entrada DAF,0.2481192052364349,zscore_3.5
2025-07-24 13:14:00,pH coagulación entrada DAF,0.2579933553934097,zscore_3.5
2025-07-24 13:15:00,pH coagulación entrada DAF,0.2653356343507767,zscore_3.5
2025-07-24 13:16:00,pH coagulación entrada DAF,0.2724247723817825,zscore_3.5
2025-07-24 13:17:00,pH coagulación entrada DAF,0.2795138955116272,zscore_3.5
2025-07-24 13:18:00,pH coagulación entrada DAF,0.2881221175193786,zscore_3.5
2025-07-24 13:19:00,pH coagulación entrada DAF,0.2896412163972854,zscore_3.5
2025-07-24 13:20:00,pH coagulación entrada DAF,0.2969835102558136,zscore_3.5
2025-07-24 13:21:00,pH coagulación entrada DAF,0.301540806889534,zscore_3.5
2025-07-24 13:22:00,pH coagulación entrada DAF,0.3071108311414718,zscore_3.5
2025-07-24 13:23:00,pH coagulación entrada DAF,0.3126808553934097,zscore_3.5
2025-07-24 13:24:00,pH coagulación entrada DAF,0.3197699636220932,zscore_3.5
2025-07-24 13:25:00,pH coagulación entrada DAF,0.3230613470077514,zscore_3.5
2025-07-24 13:26:00,pH coagulación entrada DAF,0.3268590867519378,zscore_3.5
2025-07-24 13:27:00,pH coagulación entrada DAF,0.3306568264961242,zscore_3.5
2025-07-24 13:28:00,pH coagulación entrada DAF,0.3301504552364349,zscore_3.5
2025-07-24 13:29:00,pH coagulación entrada DAF,0.3367332071065902,zscore_3.5
2025-07-24 13:30:00,pH coagulación entrada DAF,0.3410373330116272,zscore_3.5
2025-07-24 13:31:00,pH coagulación entrada DAF,0.347113698720932,zscore_3.5
2025-07-24 13:32:00,pH coagulación entrada DAF,0.3559751063585281,zscore_3.5
2025-07-24 13:33:00,pH coagulación entrada DAF,0.3514178246259689,zscore_3.5
2025-07-24 13:34:00,pH coagulación entrada DAF,0.3585069179534912,zscore_3.5
2025-07-24 13:35:00,pH coagulación entrada DAF,0.3597728759050369,zscore_3.5
2025-07-24 13:36:00,pH coagulación entrada DAF,0.3661024570465088,zscore_3.5
2025-07-24 13:37:00,pH coagulación entrada DAF,0.368381068110466,zscore_3.5
2025-07-24 13:38:00,pH coagulación entrada DAF,0.3734447509050369,zscore_3.5
2025-07-24 13:39:00,pH coagulación entrada DAF,0.3749638348817825,zscore_3.5
2025-07-24 13:40:00,pH coagulación entrada DAF,0.3772424757480621,zscore_3.5
2025-07-24 13:41:00,pH coagulación entrada DAF,0.3817997723817825,zscore_3.5
2025-07-24 13:42:00,pH coagulación entrada DAF,0.3830656856298446,zscore_3.5
2025-07-24 13:43:00,pH coagulación entrada DAF,0.3863570690155029,zscore_3.5
2025-07-24 13:44:00,pH coagulación entrada DAF,0.3906611651182174,zscore_3.5
2025-07-24 13:45:00,pH coagulación entrada DAF,0.3888888955116272,zscore_3.5
2025-07-24 13:46:00,pH coagulación entrada DAF,0.3942057490348816,zscore_3.5
2025-07-24 13:47:00,pH coagulación entrada DAF,0.3914207220077514,zscore_3.5
2025-07-24 13:48:00,pH coagulación entrada DAF,0.3985098302364349,zscore_3.5
2025-07-24 13:49:00,pH coagulación entrada DAF,0.4023075848817825,zscore_3.5
2025-07-24 13:50:00,pH coagulación entrada DAF,0.4033203125,zscore_3.5
2025-07-24 13:51:00,pH coagulación entrada DAF,0.4058521389961242,zscore_3.5
2025-07-24 13:52:00,pH coagulación entrada DAF,0.4119285196065902,zscore_3.5
2025-07-24 13:53:00,pH coagulación entrada DAF,0.4172453731298446,zscore_3.5
2025-07-24 13:54:00,pH coagulación entrada DAF,0.4129412621259689,zscore_3.5
2025-07-24 13:55:00,pH coagulación entrada DAF,0.4167390018701553,zscore_3.5
2025-07-24 13:56:00,pH coagulación entrada DAF,0.4215494692325592,zscore_3.5
2025-07-24 13:57:00,pH coagulación entrada DAF,0.4205367565155029,zscore_3.5
2025-07-24 13:58:00,pH coagulación entrada DAF,0.4273726791143417,zscore_3.5
2025-07-24 13:59:00,pH coagulación entrada DAF,0.4276258647441864,zscore_3.5
2025-07-24 14:00:00,pH coagulación entrada DAF,0.4331959038972854,zscore_3.5
2025-07-24 14:01:00,pH coagulación entrada DAF,0.4344618320465088,zscore_3.5
2025-07-24 14:02:00,pH coagulación entrada DAF,0.4364872574806213,zscore_3.5
2025-07-24 14:03:00,pH coagulación entrada DAF,0.4329427033662796,zscore_3.5
2025-07-24 14:04:00,pH coagulación entrada DAF,0.435980886220932,zscore_3.5
2025-07-24 14:05:00,pH coagulación entrada DAF,0.4380063712596893,zscore_3.5
2025-07-24 14:06:00,pH coagulación entrada DAF,0.4410445392131805,zscore_3.5
2025-07-24 14:07:00,pH coagulación entrada DAF,0.4430700242519378,zscore_3.5
2025-07-24 14:08:00,pH coagulación entrada DAF,0.443576380610466,zscore_3.5
2025-07-24 14:09:00,pH coagulación entrada DAF,0.4481336921453476,zscore_3.5
2025-07-24 14:10:00,pH coagulación entrada DAF,0.4483868777751922,zscore_3.5
2025-07-24 14:11:00,pH coagulación entrada DAF,0.4506655186414718,zscore_3.5
2025-07-24 14:12:00,pH coagulación entrada DAF,0.4542100429534912,zscore_3.5
2025-07-24 14:13:00,pH coagulación entrada DAF,0.4547164291143417,zscore_3.5
2025-07-24 14:14:00,pH coagulación entrada DAF,0.4585141986608505,zscore_3.5
2025-07-24 14:15:00,pH coagulación entrada DAF,0.4590205699205398,zscore_3.5
2025-07-24 14:16:00,pH coagulación entrada DAF,0.460286483168602,zscore_3.5
2025-07-24 14:18:00,pH coagulación entrada DAF,0.4638310223817825,zscore_3.5
2025-07-24 14:19:00,pH coagulación entrada DAF,0.4645905643701553,zscore_3.5
2025-07-24 14:20:00,pH coagulación entrada DAF,0.4630714803934097,zscore_3.5
2025-07-24 14:21:00,pH coagulación entrada DAF,0.4683883041143417,zscore_3.5
2025-07-24 14:22:00,pH coagulación entrada DAF,0.470160573720932,zscore_3.5
2025-07-24 14:23:00,pH coagulación entrada DAF,0.4767433553934097,zscore_3.5
2025-07-24 14:24:00,pH coagulación entrada DAF,0.4729456156492233,zscore_3.5
2025-07-24 14:25:00,pH coagulación entrada DAF,0.4767433553934097,zscore_3.5
