date_time,Flujo_Cámara_de_Contacto_2_ajustada,Flujo_Afluente_PTAR_ajustada
2024-08-12 21:22:00,2494.2351652993757,3429.431046663879
2024-08-12 21:23:00,2492.9884352767717,3509.475692354971
2024-08-12 21:24:00,2498.7754800323028,3500.2360526456678
2024-08-12 21:25:00,2500.6590334429015,3511.795653322049
2024-08-12 21:26:00,2498.918013062237,3574.7315536610527
2024-08-12 21:27:00,2496.2302259273297,3441.7236267253206
2024-08-12 21:28:00,2486.256157100155,3492.714085332204
2024-08-12 21:29:00,2478.7211733790045,3464.728680294452
2024-08-12 21:30:00,2479.3761458882987,3454.0222765054496
2024-08-12 21:31:00,2476.2516271746404,3576.3633342783764
2024-08-12 21:32:00,2480.5690669791593,3526.7894059534106
2024-08-12 21:33:00,2494.389782299645,3597.791342451325
2024-08-12 21:34:00,2498.370397849393,3609.106233177458
2024-08-12 21:35:00,2489.9756720802848,3631.8461627506176
2024-08-12 21:36:00,2477.4534979142068,3475.670540247781
2024-08-12 21:37:00,2475.3652235466957,3486.583525272993
2024-08-12 21:38:00,2492.2764136668093,3425.4423618821183
2024-08-12 21:39:00,2501.1001786736438,3492.984581406336
2024-08-12 21:40:00,2490.351405666695,3513.2655535661847
2024-08-12 21:41:00,2489.6586396016155,3421.8968805938707
2024-08-12 21:42:00,2492.691085638423,3454.9832909724564
2024-08-12 21:43:00,2494.5070272351545,3311.2020670126294
2024-08-12 21:44:00,2493.2023310139093,3254.315014162225
2024-08-12 21:45:00,2486.075784367575,3313.0338435315816
2024-08-12 21:46:00,2483.500426316439,3287.983951839808
2024-08-12 21:47:00,2484.0418579144066,3380.5606186305827
2024-08-12 21:48:00,2479.8476062413597,3471.1847385523033
2024-08-12 21:49:00,2476.4122929605464,3489.7906048481045
2024-08-12 21:50:00,2474.779925916596,3472.6768360113633
2024-08-12 21:51:00,2465.0627314909375,3510.117760773494
2024-08-12 21:52:00,2459.8580152328946,3499.0806238606706
2024-08-12 21:53:00,2464.1811400749098,3532.1171733278247
2024-08-12 21:54:00,2464.9721140869833,3606.399805507395
2024-08-12 21:55:00,2465.790040637734,3668.573033131654
2024-08-12 21:56:00,2482.3014558699024,3701.4905667552503
2024-08-12 21:57:00,2494.1610520026406,3680.344365416881
2024-08-12 21:58:00,2497.319410377554,3824.7134444485246
2024-08-12 21:59:00,2495.714509213331,3769.9135282650313
2024-08-12 22:00:00,2493.068982144307,3747.339322411077
2024-08-12 22:01:00,2495.5484708978333,3740.256549669296
2024-08-12 22:02:00,2499.987449686327,3713.7708951487652
2024-08-12 22:03:00,2505.325708541935,3633.835383123054
2024-08-12 22:04:00,2512.3501870601594,3627.251811552668
2024-08-12 22:05:00,2519.647182242818,3681.8080964312526
2024-08-12 22:06:00,2526.3541441405678,3696.9169786633656
2024-08-12 22:07:00,2517.237887487623,3668.018403281214
2024-08-12 22:08:00,2476.378633424225,3724.125108701525
2024-08-12 22:09:00,2426.6270112534085,3740.408825931267
2024-08-12 22:10:00,2409.9828852387036,3763.8915978006094
2024-08-12 22:11:00,2437.0487944964057,3754.2541027596053
2024-08-12 22:12:00,2487.6078007473784,3617.524055096344
2024-08-12 22:13:00,2533.548511325158,3708.945107196974
2024-08-12 22:14:00,2566.0910726257725,3746.114402599447
2024-08-12 22:15:00,2586.6665830211887,3759.121793063265
2024-08-12 22:16:00,2598.2862068648046,3762.729429348236
2024-08-12 22:17:00,2590.7439577783057,3707.1393588542546
2024-08-12 22:18:00,2572.213886193426,3806.9297274771648
2024-08-12 22:19:00,2552.93455458998,3813.433928357523
2024-08-12 22:20:00,2531.4043277058818,3791.1827606658076
2024-08-12 22:21:00,2516.206174508969,3831.797543652635
2024-08-12 22:22:00,2505.138847597762,3682.2141586431217
2024-08-12 22:23:00,2493.1073992373313,3639.986413421454
2024-08-12 22:24:00,2486.483270147323,3710.5715701002746
2024-08-12 22:25:00,,3665.206151333615
2024-08-12 22:26:00,2485.2294522315046,3757.483426378256
2024-08-12 22:27:00,2479.3703349354455,3741.091170611007
2024-08-12 22:28:00,2478.7067021136922,3763.959919338713
2024-08-12 22:29:00,2473.3759424638965,3664.6595140597956
2024-08-12 22:30:00,2457.259647293396,3621.867458476712
2024-08-12 22:31:00,2443.8066186746223,3708.440863412408
2024-08-12 22:32:00,2437.2379852185113,3685.2235655230224
2024-08-12 22:33:00,2434.8685129567166,3681.1568112395053
2024-08-12 22:34:00,2431.9809401015614,3752.7921689509853
2024-08-12 22:35:00,2429.4228243205116,3778.8640324910402
2024-08-12 22:36:00,2433.20697945151,3751.832460832816
2024-08-12 22:37:00,2436.943021630163,3689.3644574465948
2024-08-12 22:38:00,2431.221140307572,3729.0265313908094
2024-08-12 22:39:00,2421.7833615354934,3737.5482006270563
2024-08-12 22:40:00,2413.978799057518,3678.7441563331245
2024-08-12 22:41:00,2421.951690801886,3696.9594766186074
2024-08-12 22:42:00,2431.4376119230283,3747.7423774116805
2024-08-12 22:43:00,2431.0594500972406,3737.679260438163
2024-08-12 22:44:00,2433.209119247233,3710.2633927139577
2024-08-12 22:45:00,2437.932177941458,3661.161956316729
2024-08-12 22:46:00,2436.9294201430703,3583.051281125454
2024-08-12 22:47:00,2433.9259308795117,3612.4207975519294
2024-08-12 22:48:00,2425.02171632933,3564.3682894559324
2024-08-12 22:49:00,2411.234762755727,3680.914831224228
2024-08-12 22:50:00,2404.8402126551987,3667.8660909173254
2024-08-12 22:51:00,2401.9543258717745,3629.8049501938444
2024-08-12 22:52:00,2397.0660129888247,3551.4496400156786
2024-08-12 22:53:00,2405.643542195474,3541.8320334076398
2024-08-12 22:54:00,2412.31927163692,3499.7474141001003
2024-08-12 22:55:00,2400.034918206921,3448.8858906542305
2024-08-12 22:56:00,2382.6882674063686,3407.4924580874767
2024-08-12 22:57:00,2379.467612860034,3342.9921709315026
2024-08-12 22:58:00,2381.974501806047,3349.7617021407414
2024-08-12 22:59:00,2376.1997056105392,3311.9909648356893
2024-08-12 23:00:00,2370.722256689527,3340.8312112129556
2024-08-12 23:01:00,2377.9305053940557,3290.625388167585
2024-08-12 23:02:00,2384.4703311134645,3189.098141032262
2024-08-12 23:03:00,2380.1109186631206,3169.7587733555456
2024-08-12 23:04:00,2377.406906494581,3151.6531828716884
2024-08-12 23:05:00,2381.822350817434,3184.5555475510964
2024-08-12 23:06:00,2397.367069293937,3126.3192550558983
2024-08-12 23:07:00,2413.638316421249,3135.8563930725945
2024-08-12 23:08:00,2413.865430398351,3099.093992111116
2024-08-12 23:09:00,2417.5948618254347,3113.9799371001172
2024-08-12 23:10:00,2422.7896327524722,3076.0740409701116
2024-08-12 23:11:00,2420.0177520830316,3013.6417866107868
2024-08-12 23:12:00,2422.9750905264495,3040.1831674780733
2024-08-12 23:13:00,2431.012734486547,3018.9233145800154
2024-08-12 23:14:00,2437.715167712529,3028.9639629921735
2024-08-12 23:15:00,2446.399516546839,2971.1061642055797
2024-08-12 23:16:00,2456.2662884461015,2994.833805392411
2024-08-12 23:17:00,2462.1382634795987,3116.144648216763
2024-08-12 23:18:00,2465.3186276071933,3130.6068894138575
2024-08-12 23:19:00,2468.738705267113,3117.85767304836
2024-08-12 23:20:00,2478.5794512089756,3169.998667389426
2024-08-12 23:21:00,2489.4401836992224,3171.6622514588776
2024-08-12 23:22:00,2489.4239098457847,3151.0817199223216
2024-08-12 23:23:00,2486.986833364116,3158.258984087708
2024-08-12 23:24:00,2495.574315778629,3242.390297652519
2024-08-12 23:25:00,2497.5438067362415,3194.1071739168437
2024-08-12 23:26:00,2497.0818282494392,3175.0795888594803
2024-08-12 23:27:00,2510.576145107653,3228.046919815281
2024-08-12 23:28:00,2517.4034929371423,3214.6297329662057
2024-08-12 23:29:00,2509.8681638669336,3203.5469257762697
2024-08-12 23:30:00,2512.2989532309566,3125.797003064961
2024-08-12 23:31:00,2520.1628267390493,3218.8608387516506
2024-08-12 23:32:00,2523.0731623974443,3250.9535421689948
2024-08-12 23:33:00,2524.8122302743204,3219.204450411423
2024-08-12 23:34:00,2531.9129402872663,3217.3432178261282
2024-08-12 23:35:00,2538.8393181020856,3171.7017110759916
2024-08-12 23:36:00,2546.8118912811074,3246.972667813926
2024-08-12 23:37:00,2549.3094736239045,3258.31160393385
2024-08-12 23:38:00,2553.323316891805,3298.6037994924995
2024-08-12 23:39:00,2556.0258469463615,3341.5544737940836
2024-08-12 23:40:00,2554.2931661934144,3374.9610897531647
2024-08-12 23:41:00,2551.4845259523445,3369.82243063462
2024-08-12 23:42:00,2550.672187237893,3400.7719119549906
2024-08-12 23:43:00,2550.9577573319716,3410.6314102634306
2024-08-12 23:44:00,2557.4987187395745,3453.3586294327506
2024-08-12 23:45:00,2566.10278002173,3477.855532482595
2024-08-12 23:46:00,2570.874852070234,3628.1367871861694
2024-08-12 23:47:00,2569.3206594830394,3563.8900786817885
2024-08-12 23:48:00,2561.4840077326635,3478.896550377367
2024-08-12 23:49:00,2557.2667667840687,3547.760174711689
2024-08-12 23:50:00,2561.8490939227413,3497.4697671046747
2024-08-12 23:51:00,2569.579647757053,3533.3195983187034
2024-08-12 23:52:00,2573.4350553753743,3487.694687169913
2024-08-12 23:53:00,2571.7044237156642,3511.6038337254363
2024-08-12 23:54:00,2571.2215300793573,3619.6581272745093
2024-08-12 23:55:00,2566.7098652530544,3618.565234524549
2024-08-12 23:56:00,2558.0605736647076,3577.7400576464556
2024-08-12 23:57:00,2545.678779343443,3534.2139529122023
2024-08-12 23:58:00,2535.185992365957,3548.1649401581903
2024-08-12 23:59:00,2522.539411568271,3543.558098328909
2024-08-13 00:00:00,2508.6700214473094,3469.0830821932677
2024-08-13 00:01:00,2497.8328779248423,3511.1906645961626
2024-08-13 00:02:00,2494.451660758595,3497.4330991403226
2024-08-13 00:03:00,2499.3558767027835,
2024-08-13 00:04:00,2501.039519908756,3592.2866172567774
2024-08-13 00:05:00,2492.1669735234304,3621.7974972879874
2024-08-13 00:06:00,2476.6916354565737,3601.8710445961556
2024-08-13 00:07:00,2469.219082362324,3521.129574167539
2024-08-13 00:08:00,2473.938302865235,3549.9990007262036
2024-08-13 00:09:00,2478.645275983489,3597.1033321821214
2024-08-13 00:10:00,2476.8844078089082,3546.1352328020444
2024-08-13 00:11:00,2482.6041110220563,3623.454064974963
2024-08-13 00:12:00,2487.5711004837167,3655.354974529383
2024-08-13 00:13:00,2480.8268610759783,3718.011727529859
2024-08-13 00:14:00,2473.285434486084,3626.5341840991896
2024-08-13 00:15:00,2473.2431356871903,3633.3424369209133
2024-08-13 00:16:00,2473.6498323782785,3610.6481411821765
2024-08-13 00:17:00,2472.552346555643,3583.439329688965
2024-08-13 00:18:00,2471.356720783989,3535.6822717337345
2024-08-13 00:19:00,2474.5260371934337,3587.4838339586495
2024-08-13 00:20:00,2482.0852307324144,3659.6111908930316
2024-08-13 00:21:00,2485.3747092785543,3556.8553913474416
2024-08-13 00:22:00,2478.551704168533,3467.1202605595295
2024-08-13 00:23:00,2467.843864509267,3392.448934866074
2024-08-13 00:24:00,2462.85682756399,3296.6847312954988
2024-08-13 00:25:00,2454.2561557201416,3329.2024017148087
2024-08-13 00:26:00,2452.183998148797,3306.0091952242765
2024-08-13 00:27:00,2463.172327569446,3201.220051081547
2024-08-13 00:28:00,2464.496921659634,3152.019852613566
2024-08-13 00:29:00,2454.7998317580045,3145.160081282512
2024-08-13 00:30:00,2447.061207649549,3107.154518468938
2024-08-13 00:31:00,2438.689907716903,3087.829598264457
2024-08-13 00:32:00,2426.752353495961,3086.495792492149
2024-08-13 00:33:00,2421.903501891901,3041.2331375873255
2024-08-13 00:34:00,2422.3496242998626,3109.325119384474
2024-08-13 00:35:00,2424.950415070797,3096.558933418131
2024-08-13 00:36:00,2430.8313048438426,3079.79768934084
2024-08-13 00:37:00,2434.580178576278,3112.4583014302793
2024-08-13 00:38:00,,3175.083177677782
2024-08-13 00:39:00,2440.215142375091,3139.8447100309636
2024-08-13 00:40:00,2448.423186354404,3194.114006612114
2024-08-13 00:41:00,2456.4503639716468,3235.224668116406
2024-08-13 00:42:00,2470.7445361759555,3167.697052749858
2024-08-13 00:43:00,2486.6318871326566,3183.5121194277335
2024-08-13 00:44:00,2494.455500908906,3126.8118868833953
2024-08-13 00:45:00,2502.010664603374,3115.2301278603068
2024-08-13 00:46:00,2509.342265676278,3100.1260651302605
2024-08-13 00:47:00,2507.3774596529083,3087.4217378365124
2024-08-13 00:48:00,2502.752540785282,3004.2093200649015
2024-08-13 00:49:00,2503.3678909308433,3031.9499119626335
2024-08-13 00:50:00,2513.2199796243362,3009.3261476019607
2024-08-13 00:51:00,2523.990034855082,2994.6311430449446
2024-08-13 00:52:00,2528.31724198968,2934.3785692084907
2024-08-13 00:53:00,2535.9132459297707,2935.6552450524264
2024-08-13 00:54:00,2539.823885946186,3044.3369863514667
2024-08-13 00:55:00,2541.217282120322,2981.4017058629324
2024-08-13 00:56:00,2546.577117703343,3052.5695042444063
2024-08-13 00:57:00,2543.309994275759,3004.774848955764
2024-08-13 00:58:00,2531.138460040004,2987.0661354139916
2024-08-13 00:59:00,2528.068432044132,3070.209235561648
2024-08-13 01:00:00,2535.3838734050387,2957.194575707506
2024-08-13 01:01:00,2545.414148584089,2945.61963575059
2024-08-13 01:02:00,2536.116665797622,2878.210194348467
2024-08-13 01:03:00,2526.310786318849,2948.273750166527
2024-08-13 01:04:00,2533.8855769411916,2944.622850049098
2024-08-13 01:05:00,2542.701209242602,2970.060712518445
2024-08-13 01:06:00,2538.9427655596564,2974.467842980082
2024-08-13 01:07:00,,2970.025503949661
2024-08-13 01:08:00,2525.891359104253,2893.7450590757153
2024-08-13 01:09:00,2513.2702892510556,2919.637464425609
2024-08-13 01:10:00,2512.5204199430073,2928.2130915131415
2024-08-13 01:11:00,2529.406288987809,2936.5836394931284
2024-08-13 01:12:00,2555.537366796948,2937.538900080336
2024-08-13 01:13:00,2575.4405767924945,2851.7141119455528
2024-08-13 01:14:00,2586.3109526922635,2829.3228544317044
2024-08-13 01:15:00,2592.5223490082585,2746.829690527876
2024-08-13 01:16:00,2592.064421097811,2781.657605207352
2024-08-13 01:17:00,2598.5425554044186,2887.6589094696874
2024-08-13 01:18:00,2603.0553361414127,2872.318922941346
2024-08-13 01:19:00,2595.170205618988,2872.1635779848984
2024-08-13 01:20:00,2581.1704392118913,2906.885381473909
2024-08-13 01:21:00,2571.7911455308267,2844.3759792914766
2024-08-13 01:22:00,2568.0394756690002,2899.795468611686
2024-08-13 01:23:00,2570.472930588661,2922.5219234052975
2024-08-13 01:24:00,2580.0935281097777,2879.8968672981105
2024-08-13 01:25:00,2596.1027717106836,2815.148300552152
2024-08-13 01:26:00,2615.366306564551,2804.595941772974
2024-08-13 01:27:00,2632.271884179034,2888.2311220609063
2024-08-13 01:28:00,2633.376962198562,2807.740846275995
2024-08-13 01:29:00,2621.9755256100707,2844.6054507614563
2024-08-13 01:30:00,2616.56032013026,2813.4032103741542
2024-08-13 01:31:00,2610.7413663896737,2777.468064793775
2024-08-13 01:32:00,2592.372839089503,2810.010330267641
2024-08-13 01:33:00,2576.482615496515,2797.8208206152726
2024-08-13 01:34:00,2575.751656132059,2734.7479203798175
2024-08-13 01:35:00,2581.6265155421956,2641.8863496783983
2024-08-13 01:36:00,,2761.256995619748
2024-08-13 01:37:00,2594.981704628182,2808.663615914086
2024-08-13 01:38:00,2616.742012688947,2824.687004294782
2024-08-13 01:39:00,2625.0089458565176,2748.036161177161
2024-08-13 01:40:00,2615.422106330221,2788.261033891726
2024-08-13 01:41:00,2598.4609933951106,2775.2684461786644
2024-08-13 01:42:00,2591.4166653239954,2697.447675176877
2024-08-13 01:43:00,2598.1935868952705,2678.6469866638763
2024-08-13 01:44:00,2610.5776485664674,2692.458467216426
2024-08-13 01:45:00,2625.565627960932,2761.44635213395
2024-08-13 01:46:00,2642.4263359776164,2821.5830457018014
2024-08-13 01:47:00,2646.891401619094,2778.172004173568
2024-08-13 01:48:00,2640.118385927135,2693.6200870266134
2024-08-13 01:49:00,2627.889987452754,2708.8534649808303
2024-08-13 01:50:00,2616.631031605729,2649.505806193172
2024-08-13 01:51:00,2613.053195418941,2582.911204706598
2024-08-13 01:52:00,2621.8837816710934,2600.9506578265573
2024-08-13 01:53:00,2639.3242546498714,2625.1081442567456
2024-08-13 01:54:00,2653.3536357729713,2610.178696427513
2024-08-13 01:55:00,2655.839301035194,2649.8444813021706
2024-08-13 01:56:00,2645.2039883095463,2673.593088714513
2024-08-13 01:57:00,2627.0336929105792,2585.3649990730482
2024-08-13 01:58:00,2620.3317779680615,2596.915350343181
2024-08-13 01:59:00,2625.2551947788115,2616.7251757974336
2024-08-13 02:00:00,2637.6615122368767,2668.8874259958966
2024-08-13 02:01:00,2655.042213981063,2663.8367467710054
2024-08-13 02:02:00,2664.420769532006,2641.552427117451
2024-08-13 02:03:00,2658.07255679836,2646.124535421072
2024-08-13 02:04:00,2646.856445315419,2621.67429505163
2024-08-13 02:05:00,2642.6945054751222,2555.5768848363746
2024-08-13 02:06:00,2642.410503023599,2531.235836989307
2024-08-13 02:07:00,2646.93985246001,2487.7852502703267
2024-08-13 02:08:00,2659.8124074778043,2559.5854381853255
2024-08-13 02:09:00,2675.987758010714,2579.5778589728943
2024-08-13 02:10:00,2679.9690542254157,2496.897889478136
2024-08-13 02:11:00,2663.0111333909504,2538.3107075690423
2024-08-13 02:12:00,2644.7784553043393,2493.8574600441625
2024-08-13 02:13:00,2637.610747464736,2477.535584984479
2024-08-13 02:14:00,2644.1438170059578,2489.5426930008475
2024-08-13 02:15:00,2659.985782850118,2507.380533427564
2024-08-13 02:16:00,2680.4284245954286,2521.083167877171
2024-08-13 02:17:00,2692.462761361121,2496.9899960516213
2024-08-13 02:18:00,2686.094253800128,2524.6367124274334
2024-08-13 02:19:00,2674.1754588916892,2494.0164691371574
2024-08-13 02:20:00,2670.6110741556117,2569.742369652307
2024-08-13 02:21:00,2671.4968842690887,2446.1461879323724
2024-08-13 02:22:00,2673.7067953214832,2480.7345089481655
2024-08-13 02:23:00,2682.995854802123,2543.301897801934
2024-08-13 02:24:00,2693.5745998355874,2547.5399850581134
2024-08-13 02:25:00,2698.0160283507525,2517.1347280788486
2024-08-13 02:26:00,2694.783740891301,2529.2698503897304
2024-08-13 02:27:00,2681.1409854170515,2500.7455282805217
2024-08-13 02:28:00,2669.255458449339,2483.151306167047
2024-08-13 02:29:00,2674.2833700674373,2434.1211397459974
2024-08-13 02:30:00,2687.318393513744,2438.78685524141
2024-08-13 02:31:00,2696.907449115837,2511.1732580855255
2024-08-13 02:32:00,2706.7071410269546,2504.9766261228433
2024-08-13 02:33:00,2711.1281948559376,2598.573169060742
2024-08-13 02:34:00,2701.2757603039486,2463.1827789773756
2024-08-13 02:35:00,2685.621732887369,2528.6053002176695
2024-08-13 02:36:00,2679.9948762946747,2437.292488691986
2024-08-13 02:37:00,2680.828131939645,2441.0240897168733
2024-08-13 02:38:00,2667.3181726575804,2375.4752830827524
2024-08-13 02:39:00,2641.6663880594388,2440.5120729061773
2024-08-13 02:40:00,2633.0655936165385,2443.8480263494785
2024-08-13 02:41:00,2655.0034789970005,2457.051650545276
2024-08-13 02:42:00,2693.345143508389,2355.6605629934875
2024-08-13 02:43:00,2736.768716660022,2333.7330153427256
2024-08-13 02:44:00,2783.2984852928075,2278.056205487969
2024-08-13 02:45:00,2818.69514157839,2282.077811216049
2024-08-13 02:46:00,2836.9322248728618,2312.4633480748253
2024-08-13 02:47:00,2847.1693034547056,2258.836907350278
2024-08-13 02:48:00,2840.9898625468395,2220.8238473556203
2024-08-13 02:49:00,2821.5321030805644,2183.6704285413525
2024-08-13 02:50:00,2800.939724556926,2265.230220958254
2024-08-13 02:51:00,2776.937024331222,2275.7535580016593
2024-08-13 02:52:00,2755.147231314657,2297.8435313117375
2024-08-13 02:53:00,2745.15154039299,2293.014628990779
2024-08-13 02:54:00,2737.8286586917616,2255.4169317060496
2024-08-13 02:55:00,2737.3246463728606,2229.4269701804315
2024-08-13 02:56:00,2750.478718282401,2300.4461001030954
2024-08-13 02:57:00,2768.390894100071,2205.7666613940532
2024-08-13 02:58:00,2779.5380287835737,2195.3665164310232
2024-08-13 02:59:00,2781.314036065573,2204.2969560666183
2024-08-13 03:00:00,2766.262293760211,2211.8853745879674
2024-08-13 03:01:00,2737.7123818280966,2231.616564256215
2024-08-13 03:02:00,2719.2496087347413,2282.1449755900835
2024-08-13 03:03:00,2711.8722818718024,2319.291528426424
2024-08-13 03:04:00,2707.144414049482,2303.378497483537
2024-08-13 03:05:00,2711.7302943338555,2307.5165554976165
2024-08-13 03:06:00,2721.346750218807,2309.224425625469
2024-08-13 03:07:00,2735.4092853354127,2317.179866696466
2024-08-13 03:08:00,2756.633502796209,2280.126027916882
2024-08-13 03:09:00,2777.8815715881196,2274.2767919304965
2024-08-13 03:10:00,2813.0253491074236,2300.1004983088237
2024-08-13 03:11:00,2844.3380159916514,2301.3034060327914
2024-08-13 03:12:00,2834.186966511985,2330.906115018268
2024-08-13 03:13:00,2783.857374878582,2352.32746027507
2024-08-13 03:14:00,2720.1471594389814,2342.2962433217112
2024-08-13 03:15:00,2660.935472653601,2239.3055529374706
2024-08-13 03:16:00,2622.403445777668,2230.2515788104665
2024-08-13 03:17:00,2611.2373497662497,2234.672792573835
2024-08-13 03:18:00,2619.9621014821973,2266.587851529324
2024-08-13 03:19:00,2640.5512351839507,2172.6343913892306
2024-08-13 03:20:00,2658.294733116502,2153.144641168013
2024-08-13 03:21:00,2667.333043060898,2147.4795128341084
2024-08-13 03:22:00,2670.3918440258035,2077.9674016438626
2024-08-13 03:23:00,2667.9748807725045,2104.8558173729416
2024-08-13 03:24:00,2659.6578815039056,2066.980458027428
