col,type,score,threshold,method,drift_detected,ref_count,cur_count,ref_missing_pct,cur_missing_pct,ref_mean,cur_mean,plant,strategy,metric_name
Flujo Afluente PTAR,numeric,0.5001739735560194,0.15,ks,True,,,,,,,planta2,golden,ks
Flujo Aire Reactor 2,numeric,0.7909458962090541,0.15,ks,True,,,,,,,planta2,golden,ks
Flujo Alimentación Digestor 1,numeric,0.9991438356164384,0.15,ks,True,,,,,,,planta2,golden,ks
Flujo Alimentación Digestor 2,numeric,0.9862448418156808,0.15,ks,True,,,,,,,planta2,golden,ks
Flujo Cámara de contacto 1,numeric,0.6651615144147274,0.15,ks,True,,,,,,,planta2,golden,ks
Flujo Cámara de contacto 2,numeric,0.5287576020851433,0.15,ks,True,,,,,,,planta2,golden,ks
OD Reactor 1,numeric,1.0,0.15,ks,True,,,,,,,planta2,golden,ks
